L,M,H
489.25825061471465,503.95,518.6417493852854
581.5309571846981,681.25,780.9690428153019
737.9538196791527,843.0,948.0461803208473
813.0349228133426,892.55,972.0650771866573
872.9579367604789,919.1,965.2420632395211
897.9269539770371,934.55,971.1730460229628
914.4661011008802,945.9,977.3338988991197
932.5315834601911,955.55,978.5684165398088
939.9784843490501,961.95,983.92151565095
942.9357736788652,965.7,988.4642263211349
956.2414560063822,971.9,987.5585439936177
958.8917785392268,974.1,989.3082214607732
966.4860078312324,979.0,991.5139921687676
964.2186196340035,979.65,995.0813803659964
974.0400318810387,983.45,992.8599681189614
972.5896362860219,983.45,994.3103637139782
978.0119719833342,986.15,994.2880280166657
978.9052466802483,986.05,993.1947533197516
980.4882041071583,987.7,994.9117958928418
982.6036921900844,990.05,997.4963078099155
983.8665016521982,990.6,997.3334983478019
982.9765111563031,989.8,996.6234888436968
986.5031925736795,991.2,995.8968074263206
985.5778233153075,991.0,996.4221766846925
986.0932735812122,991.3,996.5067264187877
986.9310069020231,991.35,995.7689930979769
984.7855224347878,991.7,998.6144775652123
988.3600970889063,991.45,994.5399029110938
987.3305083255558,992.15,996.9694916744442
988.1011112483203,992.6,997.0988887516797
987.4145647392313,992.9,998.3854352607686
989.3960342424165,992.55,995.7039657575834
989.3167156866838,992.15,994.9832843133162
989.857212206082,992.8,995.742787793918
991.2484698655957,993.7,996.1515301344044
990.9964308462064,993.8,996.6035691537935
991.7359784590583,994.15,996.5640215409417
989.9014288630775,993.4,996.8985711369224
991.1862395431349,994.1,997.0137604568652
990.79912294198,993.65,996.5008770580199
990.2227947533224,994.05,997.8772052466775
991.8448163905209,994.5,997.1551836094791
992.022207716885,994.15,996.277792283115
990.4246559850194,993.15,995.8753440149806
990.8802208278647,994.05,997.2197791721352
990.4698056603607,993.3,996.1301943396392
992.8257023580443,995.05,997.2742976419556
991.5916810842318,994.0,996.4083189157682
991.9447054643133,993.6,995.2552945356867
993.0815260816331,994.85,996.6184739183669
991.2583469945566,993.8,996.3416530054433
991.1833874464534,993.75,996.3166125535466
992.428901122323,994.75,997.071098877677
991.6639798918028,994.25,996.8360201081972
991.2024600084696,994.25,997.2975399915304
993.1026334039051,995.0,996.8973665960949
991.1621077663164,994.15,997.1378922336836
991.5618188083746,994.2,996.8381811916255
990.8538819084931,993.75,996.6461180915069
992.5100200804116,995.0,997.4899799195884
992.186993298761,994.5,996.813006701239
991.2185824644303,993.9,996.5814175355697
990.7592577621713,993.05,995.3407422378286
990.9590698931877,994.4,997.8409301068123
990.6957657506492,993.65,996.6042342493507
990.2393727663296,992.95,995.6606272336705
991.1627884786207,993.6,996.0372115213794
990.1893061354848,993.0,995.8106938645152
992.6316279835576,994.75,996.8683720164424
992.6081550009342,994.75,996.8918449990658
990.3763214221567,993.45,996.5236785778434
990.0090297600647,993.05,996.0909702399352
990.612524509893,993.8,996.9874754901069
991.0167156867043,993.85,996.6832843132958
992.2393727663296,994.95,997.6606272336705
991.6451795152719,994.5,997.3548204847281
992.094686857365,994.45,996.8053131426351
992.094686857365,994.45,996.8053131426351
991.931456143513,994.3,996.668543856487
991.5233113246028,994.3,997.0766886753971
991.2588047360756,993.1,994.9411952639244
991.6077912675295,993.85,996.0922087324706
991.0176930949335,994.4,997.7823069050664
990.6000000000206,993.2,995.7999999999795
991.071312114397,993.7,996.3286878856031
991.3949032605685,993.85,996.3050967394315
990.776519122948,993.45,996.1234808770521
988.4090460036267,992.55,996.6909539963732
991.1431367759692,993.15,995.1568632240308
992.8431367759692,994.85,996.8568632240308
991.8949032605922,994.35,996.8050967394079
991.3235828882994,993.75,996.1764171117006
991.0125245099114,994.2,997.3874754900887
992.7625314072335,995.25,997.7374685927665
992.0179855623293,994.65,997.2820144376707
992.1528427457514,994.35,996.5471572542486
992.2482961143887,994.45,996.6517038856114
991.9359784591065,994.35,996.7640215408935
992.8552389410527,995.0,997.1447610589473
991.4633357108735,993.8,996.1366642891264
991.8651519964576,994.25,996.6348480035424
