L,M,H
482.3100769796888,495.95,509.5899230203112
429.01133521152803,498.7,568.3886647884719
456.6430016477628,532.2,607.7569983522374
405.5029116400405,524.85,644.1970883599595
400.8848989151319,530.85,660.8151010848682
407.638306365596,550.35,693.061693634404
390.1055860919466,554.35,718.5944139080534
411.23623143837176,564.4,717.5637685616282
373.67278359479315,537.65,701.6272164052068
368.9160970391954,541.3,713.6839029608045
349.67827745715124,540.85,732.0217225428488
381.8032978132912,559.95,738.0967021867089
375.08586461324444,563.45,751.8141353867557
386.526743009694,576.75,766.973256990306
374.7983180500229,571.0,767.2016819499771
342.78478614905794,559.7,776.6152138509422
332.54640453747055,547.75,762.9535954625294
346.2086208780921,543.4,740.5913791219078
340.4011925719863,539.55,738.6988074280137
349.63139795409995,538.8,727.9686020459
365.66008209428423,539.85,714.0399179057158
374.4118868694753,556.75,739.0881131305247
386.8754556526061,576.85,766.824544347394
386.3717956239668,574.3,762.2282043760331
402.72644224828895,587.55,772.3735577517109
394.0708953958681,585.55,777.0291046041318
385.77983774967936,594.1,802.4201622503207
406.6412225858219,619.55,832.458777414178
412.2347438854167,632.4,852.5652561145832
416.05462778100264,635.65,855.2453722189973
406.6804774695214,630.15,853.6195225304785
364.3419178698134,616.6,868.8580821301866
391.97173182098857,634.75,877.5282681790114
420.13162222667455,665.75,911.3683777733254
476.7939926896668,693.2,909.6060073103333
494.76924023086394,707.4,920.030759769136
528.8646933092643,724.95,921.0353066907358
531.9829526839842,728.65,925.3170473160158
548.1729314416981,749.25,950.3270685583019
552.0286567172249,745.25,938.4713432827751
514.0094690292436,730.5,946.9905309707564
520.3664368351606,735.5,950.6335631648394
544.5500739981908,764.15,983.7499260018092
545.6245068476104,775.65,1005.6754931523895
564.7322958775219,787.5,1010.2677041224781
526.4999368155095,763.9,1001.3000631844905
573.8134993868409,792.15,1010.486500613159
557.3008666683355,782.3,1007.2991333316644
568.6473569180379,791.4,1014.1526430819621
600.5357887302573,801.0,1001.4642112697427
617.3168183298433,805.05,992.7831816701566
625.663022290805,808.9,992.136977709195
656.2282745766483,828.1,999.9717254233517
640.5733144812058,825.05,1009.5266855187941
654.046129719195,841.05,1028.0538702808049
668.4424953737213,851.5,1034.5575046262786
662.2916689286063,861.85,1061.4083310713936
691.045726843413,870.95,1050.8542731565872
692.282114031913,872.6,1052.9178859680871
694.3231499454386,869.15,1043.9768500545615
650.6375743818352,853.35,1056.062425618165
652.4628660250495,850.75,1049.0371339749504
669.7321521884425,859.05,1048.3678478115576
681.2499785775506,856.3,1031.3500214224493
652.9369126299798,845.4,1037.8630873700201
682.1890233822343,864.4,1046.6109766177658
662.6581583963527,860.15,1057.6418416036472
679.6304413344257,866.45,1053.2695586655743
669.5827014599625,864.55,1059.5172985400372
650.4210460641918,857.1,1063.7789539358082
614.0100860552113,847.0,1079.9899139447887
596.4454841461456,838.65,1080.8545158538543
571.8754970159757,831.55,1091.2245029840242
534.2576534342178,817.95,1101.6423465657822
558.4037784561203,831.0,1103.5962215438797
584.0987099935288,841.85,1099.6012900064711
585.0796041693616,846.05,1107.0203958306383
557.1314391267945,834.0,1110.8685608732055
546.8590223372994,832.95,1119.0409776627007
571.4707829303691,844.1,1116.729217069631
564.8288625573025,842.25,1119.6711374426975
566.5054385864867,841.85,1117.1945614135134
589.9348938713424,850.35,1110.7651061286576
600.5002982109124,852.0,1103.4997017890876
587.0233356585775,847.45,1107.8766643414226
598.959294534316,850.85,1102.7407054656842
638.7566634255202,863.3,1087.8433365744797
642.0932658679021,864.1,1086.106734132098
639.5922871288979,862.6,1085.6077128711022
664.727900164905,872.15,1079.5720998350948
696.4379407082714,886.65,1076.8620592917287
666.3582083151558,876.05,1085.7417916848442
698.2905635405284,888.25,1078.2094364594716
694.9910960953208,888.45,1081.9089039046794
704.7272722804794,889.7,1074.6727277195207
704.7083491549408,891.25,1077.7916508450592
725.5872151501079,898.65,1071.7127848498922
721.0486518302475,901.85,1082.6513481697525
727.8754269352422,901.35,1074.8245730647577
758.6954516278746,910.95,1063.2045483721256
720.0888221981131,894.1,1068.111177801887
