L,M,H
492.59662200712233,507.4,522.2033779928776
498.0893129704054,519.85,541.6106870295946
506.1711705258112,525.35,544.5288294741888
500.48004934215487,524.8,549.119950657845
511.97085545324626,531.2,550.4291445467538
496.599284586832,528.05,559.5007154131679
493.66620812632016,523.35,553.0337918736799
493.87176417199174,518.5,543.1282358280082
503.91651797310226,525.4,546.8834820268977
506.64170693213515,528.2,549.7582930678649
502.4973578654654,527.1,551.7026421345347
508.87038343147066,528.3,547.7296165685292
491.7465641675346,523.4,555.0534358324653
508.95623706183113,531.6,554.2437629381689
500.16914660980615,524.25,548.3308533901939
508.9771297256244,532.6,556.2228702743756
500.712528655136,525.25,549.787471344864
507.8320449970902,528.1,548.3679550029099
503.0614179828576,527.25,551.4385820171424
509.4488823823328,530.7,551.9511176176673
503.17212570989614,522.2,541.227874290104
500.0536820646828,527.55,555.0463179353171
505.8584853815598,530.75,555.6415146184402
505.8309637353612,527.05,548.2690362646388
504.01980691151795,523.7,543.3801930884822
502.8083163894087,525.35,547.8916836105914
499.49902388183887,522.55,545.600976118161
506.3334801179444,527.15,547.9665198820555
506.0345053352139,528.55,551.065494664786
497.44563291308174,522.35,547.2543670869184
507.60938955436234,532.1,556.5906104456377
507.2371628980434,527.4,547.5628371019566
505.02641920098245,532.55,560.0735807990175
500.4766787529017,523.0,545.5233212470982
497.5441558772843,523.0,548.4558441227157
498.4548562227493,524.45,550.4451437772508
506.90982743621134,529.8,552.6901725637886
494.8164759108942,520.3,545.7835240891056
503.96448597242653,528.55,553.1355140275733
504.9048324233688,528.7,552.4951675766313
505.23723180493005,528.25,551.26276819507
500.210546109191,529.6,558.989453890809
499.3692816315188,523.8,548.2307183684811
497.84668244871324,524.6,551.3533175512869
502.90435724036445,527.0,551.0956427596356
512.8075772074263,532.6,552.3924227925737
499.9975729299159,525.75,551.5024270700841
507.14761653394515,529.7,552.2523834660549
502.9707735412621,530.7,558.4292264587381
505.04190129578086,526.5,547.9580987042192
496.30761574311043,523.55,550.7923842568895
503.04876627329963,522.3,541.5512337267003
513.1161644093675,532.75,552.3838355906325
498.2407285287613,528.85,559.4592714712388
505.12147629371543,524.9,544.6785237062845
507.66762953171616,528.15,548.6323704682839
502.65834963386953,530.35,558.0416503661305
494.914872895474,525.5,556.085127104526
502.41574004076676,523.85,545.2842599592333
511.19844565844534,530.5,549.8015543415547
503.7611501114689,523.15,542.538849888531
499.19603205842395,524.4,549.603967941576
505.9071745497677,529.25,552.5928254502322
509.0410820274334,529.65,550.2589179725666
504.2789458475702,531.6,558.9210541524299
496.11281146363643,522.45,548.7871885363636
497.2752526480044,523.25,549.2247473519956
506.4343426327538,526.8,547.1656573672461
504.42870540984575,528.8,553.1712945901542
498.83836399575284,522.8,546.7616360042471
500.5399914383564,523.9,547.2600085616435
504.9883438534922,527.3,549.6116561465077
508.10706308638726,534.65,561.1929369136127
508.0250139664845,530.4,552.7749860335155
510.0913350018262,532.6,555.1086649981738
503.5438576437728,526.95,550.3561423562272
509.95574470462986,532.8,555.64425529537
498.6504818036857,522.0,545.3495181963143
506.80467340749505,528.2,549.595326592505
502.88689270669136,525.4,547.9131072933086
495.46230562922045,524.0,552.5376943707796
498.66600660874917,525.6,552.5339933912509
503.69673393636225,523.6,543.5032660636379
509.11861636883987,528.85,548.5813836311602
492.5142760643864,518.95,545.3857239356137
496.97044500967905,522.7,548.429554990321
497.3891717915178,525.1,552.8108282084822
502.3731757476307,525.5,548.6268242523693
505.1565248971671,529.1,553.0434751028329
500.33946161275065,523.0,545.6605383872493
512.9648718731216,533.55,554.1351281268783
510.58122892847734,531.9,553.2187710715226
507.32282069177364,529.55,551.7771793082263
502.9799383009918,524.05,545.120061699008
501.9419388626899,523.5,545.0580611373101
508.06121265553486,526.45,544.8387873444652
508.8405173346967,528.75,548.6594826653032
506.38128187984086,531.5,556.6187181201592
500.1440330237587,523.4,546.6559669762413
496.711299168393,522.15,547.588700831607
507.94562713112344,527.1,546.2543728688767
