L,M,H
486.70048232259256,502.25,517.7995176774074
584.6304082947531,686.15,787.6695917052468
802.9316807742521,862.1,921.268319225748
877.360577141135,913.4,949.439422858865
903.0474678897159,930.2,957.3525321102842
923.1391209453941,945.55,967.9608790546058
936.709671091986,954.8,972.8903289080139
948.3840845001002,964.1,979.8159154998998
955.4061082943247,968.5,981.5938917056753
963.1427276659734,972.6,982.0572723340266
968.7395893545299,977.75,986.7604106454701
971.8787875795185,979.55,987.2212124204814
977.4302312642379,983.7,989.9697687357622
976.5794808927178,983.9,991.2205191072821
977.0393384502297,984.9,992.7606615497702
980.1348974264342,986.35,992.5651025735658
983.3650196164331,989.1,994.834980383567
984.3593522691706,989.3,994.2406477308293
987.6205670517398,991.5,995.3794329482602
987.2681960405247,990.9,994.5318039594753
988.672468158196,992.5,996.327531841804
989.7613189202532,993.4,997.0386810797468
989.013670341489,991.75,994.486329658511
990.2751404538818,992.5,994.7248595461182
990.5679080473366,993.7,996.8320919526635
991.7625314072335,994.25,996.7374685927665
991.4841480194029,993.7,995.9158519805972
992.0182575770974,994.2,996.3817424229027
991.6735530722956,994.05,996.4264469277043
989.220057471741,992.7,996.1799425282591
993.0215613982422,994.75,996.4784386017578
991.8949032605922,994.35,996.8050967394079
990.7486610344279,993.55,996.351338965572
992.3825150602893,994.25,996.1174849397107
990.7816380981408,993.65,996.5183619018592
992.366927099219,994.5,996.633072900781
992.8228859905199,994.45,996.0771140094802
990.1225373816691,993.55,996.9774626183308
991.3559303075062,993.25,995.1440696924938
991.0607959573758,993.95,996.8392040426243
990.9413771551758,993.7,996.4586228448243
991.0882071040818,993.85,996.6117928959183
991.9986491418451,993.85,995.7013508581549
991.8649340538209,993.95,996.0350659461792
990.1893061354848,993.0,995.8106938645152
991.1020008006658,993.6,996.0979991993343
991.7180652708188,994.2,996.6819347291813
991.5697355937251,993.65,995.7302644062748
989.7489438190726,993.3,996.8510561809273
991.7113931371675,993.9,996.0886068628324
992.7480778704212,994.7,996.6519221295789
990.2756068676397,992.85,995.4243931323604
992.1773889228971,994.4,996.6226110771029
989.2958357417971,992.9,996.5041642582029
991.1318395421245,993.55,995.9681604578755
991.2484698655957,993.7,996.1515301344044
992.9132037735739,994.8,996.686796226426
991.5856016251676,993.85,996.1143983748325
992.5783626467481,994.9,997.2216373532518
993.2550100401825,994.5,995.7449899598175
993.1025015644585,995.1,997.0974984355415
991.5068287800677,993.7,995.8931712199324
992.4390061367418,994.15,995.8609938632582
991.2689508437886,993.7,996.1310491562115
992.087068006731,994.8,997.5129319932689
991.5526055810653,993.95,996.3473944189348
991.8540939564652,994.6,997.3459060435348
989.8535734554858,993.0,996.1464265445142
990.9503846381729,994.2,997.4496153618272
991.4528427457249,993.65,995.8471572542751
991.716117818585,994.5,997.283882181415
992.4505435424917,994.75,997.0494564575083
991.1808398292386,993.8,996.4191601707613
990.7551629612944,993.9,997.0448370387055
992.2462795408288,994.6,996.9537204591712
991.7697355937252,993.85,995.9302644062749
990.5413771551547,993.3,996.0586228448452
992.67355307232,995.05,997.4264469276799
991.1949032605685,993.65,996.1050967394315
991.5701618752307,994.35,997.1298381247693
990.7103097486657,994.1,997.4896902513343
992.6141539317249,994.55,996.485846068275
992.3226280066337,994.3,996.2773719933662
990.5370514739066,993.15,995.7629485260934
992.2726865067034,994.3,996.3273134932965
991.530182192959,994.0,996.469817807041
991.3732148926829,994.0,996.6267851073171
991.491678208694,994.5,997.508321791306
992.5900248757955,994.6,996.6099751242045
992.2462795408288,994.6,996.9537204591712
991.2697355937252,993.35,995.4302644062749
992.466092039421,994.4,996.3339079605789
992.6547921200882,995.0,997.3452078799118
990.9220976613244,993.4,995.8779023386755
991.506531011762,993.8,996.0934689882379
991.3542486889354,994.0,996.6457513110646
991.5203004485577,993.85,996.1796995514424
992.0182575770974,994.2,996.3817424229027
990.9567804112617,993.35,995.7432195887384
992.6425824379119,994.5,996.3574175620881
991.2153542352139,993.65,996.084645764786
