L,M,H
496.7340919166843,509.55,522.3659080833157
534.5377343258194,593.55,652.5622656741805
580.6837846046176,658.55,736.4162153953823
625.1187356735031,700.1,775.0812643264969
663.3868194979216,729.4,795.4131805020784
683.2626759369514,747.65,812.0373240630486
700.981153276229,760.55,820.118846723771
722.2327768247699,770.65,819.0672231752301
732.925550317927,776.65,820.374449682073
735.3868727825371,781.1,826.8131272174629
746.8649477192456,787.75,828.6350522807544
758.7757714080312,796.45,834.1242285919689
759.6371607912258,798.1,836.5628392087742
771.4058325663883,803.55,835.6941674336116
773.5098554325489,807.75,841.9901445674511
782.5470718282211,811.15,839.7529281717789
789.1254620422267,814.15,839.1745379577733
788.733147891308,812.7,836.6668521086921
793.5928895089513,816.45,839.3071104910488
796.6529030433089,817.75,838.8470969566911
795.6162097860486,817.2,838.7837902139515
799.340314195523,817.8,836.2596858044769
803.7338852183573,821.35,838.9661147816428
802.627122772314,819.85,837.072877227686
805.0544858859712,822.05,839.0455141140287
805.6808980087444,822.05,838.4191019912555
808.0785003630394,824.95,841.8214996369607
810.0386787976412,824.95,839.8613212023589
812.1363621827497,826.35,840.5636378172503
814.0194170530564,827.4,840.7805829469436
813.459326302972,828.6,843.740673697028
818.0736579705708,829.95,841.8263420294293
815.5763403412042,827.0,838.4236596587958
814.6150461047052,827.9,841.1849538952947
812.2800868309575,826.1,839.9199131690425
811.9614200157265,825.2,838.4385799842736
816.6841466984222,827.1,837.5158533015779
816.1244238610036,828.6,841.0755761389964
814.5418859669942,826.1,837.6581140330059
814.9350647767262,828.25,841.5649352232738
815.6684303427485,826.85,838.0315696572516
817.7496527833555,828.55,839.3503472166444
815.6279765279893,828.75,841.8720234720107
818.2146611604505,828.95,839.6853388395496
816.2592214664357,826.15,836.0407785335642
816.7169690412388,828.2,839.6830309587613
817.1712362834672,828.05,838.9287637165327
815.9346323874379,828.55,841.165367612562
815.1488298455018,826.9,838.6511701544981
819.2995535803276,830.5,841.7004464196724
817.9482720269991,828.8,839.6517279730008
819.8072359974614,827.75,835.6927640025386
818.2473134213888,828.95,839.6526865786113
819.7690981441662,829.25,838.7309018558338
816.2538387857333,828.3,840.3461612142667
818.3966672362694,828.15,837.9033327637305
817.2592145889301,827.7,838.1407854110699
819.4653172495877,827.7,835.9346827504124
817.1069973555926,826.75,836.3930026444074
818.5078980199338,828.0,837.4921019800662
816.7600258844114,828.35,839.9399741155886
815.2089321331702,826.4,837.5910678668298
817.5576662699356,827.5,837.4423337300644
816.8660512230862,828.15,839.4339487769138
815.299572657376,827.0,838.700427342624
820.0178552165223,829.95,839.8821447834778
817.7396785448865,829.25,840.7603214551135
817.0548820873665,827.55,838.0451179126334
818.81909974881,829.15,839.48090025119
820.3157743930162,829.5,838.6842256069838
817.1242864908744,828.95,840.7757135091257
818.7129888803421,829.1,839.487011119658
813.7634145140805,826.15,838.5365854859194
817.6043488539325,826.8,835.9956511460674
816.8265799333136,828.1,839.3734200666864
817.2614936272157,826.5,835.7385063727843
818.8856440283895,827.6,836.3143559716106
818.73446171154,827.35,835.96553828846
817.1811488380329,827.8,838.418851161967
819.264277972751,829.15,839.035722027249
816.6373973169932,828.05,839.4626026830067
815.4025864952569,827.0,838.5974135047431
815.9031384874554,827.85,839.7968615125446
816.1559143144887,828.2,840.2440856855114
819.4435766943362,830.15,840.8564233056637
819.3075786583937,829.2,839.0924213416064
815.8796848185003,826.35,836.8203151814997
814.9021931934238,826.3,837.6978068065761
818.5852268802217,830.1,841.6147731197783
817.6833473389471,827.6,837.516652661053
818.9586690427458,827.75,836.5413309572542
817.8730747533793,828.1,838.3269252466207
818.2589941327261,828.4,838.5410058672738
817.4242414551637,826.9,836.3757585448362
815.9550012201094,826.2,836.4449987798907
816.3712085112544,827.5,838.6287914887456
817.6235566134304,827.8,837.9764433865695
816.4927372968768,828.2,839.9072627031233
816.7943960271131,827.95,839.105603972887
815.6395211891946,826.5,837.3604788108054
815.31943709921,827.4,839.48056290079
