L,M,H
488.7035829544416,504.75,520.7964170455584
588.022721670716,704.2,820.3772783292841
745.6360547750317,852.4,959.1639452249683
834.8993626091099,905.5,976.1006373908901
881.2445125144484,928.4,975.5554874855516
905.0002732250647,941.6,978.1997267749354
924.6754973518562,952.95,981.2245026481439
938.0720079575627,962.2,986.3279920424374
948.9645292224951,966.25,983.5354707775049
949.6046880723422,968.8,987.9953119276577
958.1142689706091,973.35,988.5857310293909
962.1326149592121,977.6,993.0673850407879
963.4856962754938,977.65,991.8143037245062
969.6346930554355,982.3,994.9653069445644
975.9149253078889,984.45,992.9850746921112
977.4490437658138,986.6,995.7509562341862
978.4367416638831,987.4,996.3632583361168
982.5567660474962,988.65,994.7432339525037
981.898251961927,989.05,996.2017480380729
984.7889488608679,990.45,996.1110511391322
985.525058139848,990.9,996.2749418601519
986.0646841947714,991.25,996.4353158052286
985.8231283577776,991.0,996.1768716422224
988.6108824377732,993.2,997.7891175622269
988.1433191434719,992.45,996.7566808565282
990.3438586419991,993.4,996.4561413580009
990.5505102572168,993.0,995.4494897427832
989.3153648103026,993.05,996.7846351896973
989.9750862079358,993.6,997.2249137920643
990.6627478081696,993.5,996.3372521918304
989.8313014172056,993.25,996.6686985827944
990.0520498691874,993.1,996.1479501308127
991.513670341489,994.25,996.986329658511
990.5959043891826,993.65,996.7040956108174
990.7522736671847,993.5,996.2477263328153
990.0371566106892,993.45,996.8628433893109
991.0335206051539,994.0,996.9664793948461
990.2422378717157,993.95,997.6577621282844
991.7458374587521,993.85,995.9541625412479
991.4063710163209,994.15,996.893628983679
991.0052704678283,992.9,994.7947295321717
992.4986491418766,994.35,996.2013508581234
991.0562575301242,993.65,996.2437424698758
990.1263892187737,993.05,995.9736107812262
990.3487290873118,993.3,996.2512709126881
990.2486610344071,993.05,995.8513389655928
990.5270355261106,993.75,996.9729644738894
990.8911916836407,993.45,996.0088083163594
992.3258563652688,994.15,995.9741436347311
991.4730677800948,993.9,996.3269322199052
990.9183896968225,993.9,996.8816103031775
991.4911916835952,994.05,996.6088083164047
990.5179855623513,993.15,995.7820144376486
992.4505435424917,994.75,997.0494564575083
992.0530510509678,994.1,996.1469489490322
991.995656275602,994.3,996.604343724398
990.5429339488942,993.2,995.8570660511059
992.2041702898598,994.6,996.9958297101402
991.0370514739066,993.65,996.2629485260934
992.7941938862776,994.95,997.1058061137225
992.0951027417753,994.65,997.2048972582246
992.6684828279505,994.35,996.0315171720496
991.395287209489,994.05,996.7047127905109
991.9467001677306,994.6,997.2532998322695
991.39231903791,994.0,996.60768096209
993.1793720759208,995.25,997.3206279240792
990.8578818747952,993.55,996.2421181252047
991.7810379899605,993.9,996.0189620100394
991.630868928217,994.45,997.2691310717831
992.4855512152436,994.05,995.6144487847563
991.0392309030672,993.25,995.4607690969328
990.8765191229262,993.55,996.2234808770737
991.8091097699687,994.0,996.1908902300313
993.6664502347152,994.95,996.2335497652849
993.7260969133807,995.15,996.5739030866192
991.5318395421486,993.95,996.3681604578514
992.8100251257669,994.8,996.789974874233
993.2709800542251,994.75,996.2290199457749
993.2482961143887,995.45,997.6517038856114
991.2981487827701,994.0,996.7018512172299
991.9108072149022,994.45,996.9891927850979
991.928901122323,994.25,996.571098877677
991.193600245345,993.15,995.106399754655
991.9505435424917,994.25,996.5494564575083
992.278095957396,994.8,997.3219040426039
990.399999999998,992.8,995.2000000000019
991.8540939564652,994.6,997.3459060435348
990.6387503050387,993.2,995.7612496949614
990.8886192144352,993.75,996.6113807855648
991.0504545830163,993.8,996.5495454169836
991.5653010050876,993.6,995.6346989949125
990.9430644632696,993.65,996.3569355367304
990.9642591938959,993.85,996.7357408061041
991.9988375235561,994.15,996.3011624764439
991.6793720759208,993.75,995.8206279240792
989.8684987217451,992.9,995.9315012782548
990.0795765764327,993.15,996.2204234235672
991.5055612829584,994.2,996.8944387170417
991.5203004485577,993.85,996.1796995514424
992.2000000000074,994.4,996.5999999999925
993.0215613982422,994.75,996.4784386017578
