L,M,H
485.8387970378176,501.8,517.7612029621824
460.2234256295091,502.9,545.5765743704908
467.8665945646673,517.95,568.0334054353327
472.9981244603626,527.65,582.3018755396373
492.3495263609908,553.05,613.7504736390091
495.00297456691294,565.6,636.1970254330871
496.34830601190913,566.45,636.551693988091
490.47908566212027,570.1,649.7209143378798
486.3857329484679,568.4,650.4142670515321
475.87666601113204,569.1,662.323333988868
473.98211655257285,569.75,665.5178834474272
461.3064179657896,563.75,666.1935820342104
455.88753113987593,558.75,661.6124688601241
457.52286694923293,557.0,656.4771330507671
452.14754287317277,551.35,650.5524571268273
459.964817463031,553.85,647.735182536969
475.2111897095324,564.35,653.4888102904677
462.4144860976511,560.95,659.485513902349
468.80818317988184,560.15,651.4918168201181
467.56292060305344,562.85,658.1370793969465
469.1456696936483,565.85,662.5543303063517
467.50844579637015,567.85,668.19155420363
451.3523140183998,564.25,677.1476859816003
454.9266429013668,566.2,677.4733570986333
449.72145690866853,558.65,667.5785430913314
438.0702441521818,550.5,662.9297558478182
437.2481744789353,551.6,665.9518255210647
430.7875060896396,546.25,661.7124939103604
428.0972360051139,549.3,670.502763994886
428.16449439132447,547.6,667.0355056086755
432.5032110521718,552.4,672.2967889478282
432.89471247021146,551.1,669.3052875297886
432.75302314956417,553.9,675.0469768504357
446.48962066349,562.35,678.2103793365101
437.6147708562478,561.5,685.3852291437522
432.7506286282211,562.0,691.2493713717789
424.7332498330254,557.8,690.8667501669745
424.4810153975395,559.6,694.7189846024605
431.7651120290283,562.2,692.6348879709718
432.7005850247357,560.9,689.0994149752643
429.465263343361,560.9,692.3347366566389
429.25760687823583,562.85,696.4423931217642
435.5619783345145,568.4,701.2380216654855
434.3627067950236,564.7,695.0372932049765
436.92207115317,564.0,691.07792884683
442.13780664080053,570.8,699.4621933591993
437.8796438903011,569.3,700.7203561096987
432.2157255336683,570.2,708.1842744663318
435.4587723655045,574.1,712.7412276344955
435.5459390092527,575.6,715.6540609907473
443.76014592402566,586.3,728.8398540759742
449.3957806533157,591.6,733.8042193466844
453.6992443810211,589.35,725.0007556189789
457.9775954681662,596.8,735.6224045318337
456.17943875456245,594.8,733.4205612454375
465.19336788498515,600.9,736.6066321150148
471.76895066895054,601.9,732.0310493310494
471.65488029779,598.95,726.2451197022101
458.6178716284255,592.9,727.1821283715744
460.3799138183148,597.3,734.2200861816851
451.8744172353398,595.05,738.2255827646601
444.01412927118884,591.75,739.4858707288112
447.01300815282855,592.3,737.5869918471714
451.9738855050408,597.5,743.0261144949592
447.04882601816956,595.05,743.0511739818303
456.49468390639606,600.4,744.3053160936039
453.0430453409214,600.25,747.4569546590785
462.32451530250387,606.1,749.8754846974962
462.38008465170407,606.5,750.619915348296
466.42715581058746,605.15,743.8728441894125
475.3472089454308,611.05,746.7527910545691
481.03487410216223,611.2,741.3651258978379
480.7149050657512,611.2,741.6850949342488
489.9465078295539,618.45,746.9534921704462
493.0597708158517,622.65,752.2402291841482
494.65379503149256,628.05,761.4462049685073
493.79078058519553,629.65,765.5092194148044
494.79639975371697,630.9,767.003600246283
495.70858613438736,629.35,762.9914138656127
499.118438697113,628.05,756.9815613028869
509.3475543719043,633.55,757.7524456280956
506.7444832224049,632.5,758.2555167775952
512.1649442465825,635.7,759.2350557534176
514.0913656015963,637.15,760.2086343984037
511.63886823212914,636.4,761.1611317678708
517.6105063663144,640.15,762.6894936336855
522.9202047585253,643.55,764.1797952414746
522.9692078299456,644.85,766.7307921700544
528.4537567480984,649.9,771.3462432519016
531.78588319027,650.8,769.8141168097299
532.5313226744404,655.35,778.1686773255597
535.362883551266,656.15,776.937116448734
537.821798981679,658.0,778.178201018321
532.0750737538373,654.95,777.8249262461628
533.4610943882776,654.35,775.2389056117224
534.350254375518,657.2,780.0497456244821
542.8994798180212,663.05,783.2005201819787
544.7887624689741,665.15,785.5112375310258
554.5092532658782,670.95,787.3907467341219
554.4665987582661,669.0,783.5334012417339
552.9820415104944,667.7,782.4179584895057
