L,M,H
486.36718704263234,505.05,523.7328129573677
493.63966205983417,532.7,571.760337940166
503.4113973627886,535.65,567.8886026372114
507.42846998886705,528.05,548.6715300111329
500.3156183145913,528.8,557.2843816854086
496.3926343448878,534.75,573.1073656551122
493.89775138963364,531.7,569.5022486103665
501.9538493112374,534.75,567.5461506887626
496.0487720592927,535.75,575.4512279407073
510.91879824374524,546.95,582.9812017562549
499.047003171183,532.0,564.952996828817
498.96222600507747,526.05,553.1377739949224
505.45017755726565,540.65,575.8498224427343
489.2479249579159,527.2,565.1520750420842
500.28964102070074,539.15,578.0103589792992
510.73469516199526,542.35,573.9653048380048
504.53887886553224,539.95,575.3611211344678
488.1971756943009,520.95,553.7028243056992
491.0659790220553,530.25,569.4340209779447
494.86479612310717,531.1,567.3352038768928
492.74486789852256,530.5,568.2551321014774
512.1494436247712,545.85,579.5505563752289
505.98208639901645,537.95,569.9179136009836
506.0789233085518,535.15,564.2210766914482
490.8307144855551,527.85,564.869285514445
511.89676825939586,538.2,564.5032317406043
506.28272890857545,541.9,577.5172710914245
497.2285512202758,530.05,562.8714487797241
497.0668208452272,533.1,569.1331791547728
508.491998003405,542.55,576.6080019965949
494.46238583544425,532.1,569.7376141645558
504.1060143672277,533.2,562.2939856327723
512.0544647044876,535.85,559.6455352955124
494.9725498569155,535.15,575.3274501430844
497.35222587038123,536.1,574.8477741296189
501.9160938698492,539.5,577.0839061301508
517.2459237056229,542.7,568.1540762943772
502.4721210583154,537.1,571.7278789416847
504.50758127834234,537.15,569.7924187216577
495.0623906775123,528.65,562.2376093224876
488.86284963861266,530.2,571.5371503613875
506.74283312138743,542.85,578.9571668786126
495.486673872859,530.95,566.4133261271411
492.9880407581495,526.65,560.3119592418504
498.0475838381172,536.85,575.6524161618828
489.3342342455806,525.1,560.8657657544195
486.0924919251589,529.05,572.007508074841
501.7612124028358,536.65,571.5387875971642
516.9392540809623,543.35,569.7607459190377
494.8829664831815,530.85,566.8170335168185
504.97557985302285,537.85,570.7244201469772
510.2977314908554,537.85,565.4022685091446
507.5696492706615,537.65,567.7303507293385
498.2447685133892,538.15,578.0552314866108
486.5466853901688,526.9,567.2533146098311
498.34703159959054,533.3,568.2529684004094
496.20431740408,528.05,559.8956825959199
497.1687555309742,528.95,560.7312444690259
503.2368031944831,539.9,576.5631968055168
502.2714639480481,534.0,565.7285360519519
507.22073508989035,534.7,562.1792649101097
495.0964680137358,526.95,558.8035319862644
499.78500983317605,536.65,573.514990166824
500.93388780620836,535.0,569.0661121937917
507.9884353309985,534.8,561.6115646690014
510.3421656177481,544.65,578.9578343822519
500.83075964653625,531.7,562.5692403534638
501.3579574042043,532.3,563.2420425957956
503.4788565161579,534.35,565.2211434838422
505.4479514471751,541.45,577.452048552825
500.609408718875,534.35,568.0905912811251
498.33956521992843,535.6,572.8604347800716
508.7320389485437,539.85,570.9679610514564
515.4562011598084,540.65,565.8437988401915
486.7372011891129,530.4,574.0627988108871
500.475433957465,530.0,559.5245660425351
502.2651958195792,529.65,557.0348041804208
503.7753799131854,537.5,571.2246200868145
512.0885526238036,546.6,581.1114473761965
500.38261734038156,530.45,560.5173826596185
496.457114319302,526.85,557.242885680698
492.50241387347273,528.75,564.9975861265273
495.8683039032817,529.8,563.7316960967182
508.4265968681845,539.15,569.8734031318154
500.10204923769754,536.7,573.2979507623025
504.54033870626085,534.95,565.3596612937392
508.93685597271144,538.9,568.8631440272885
510.0885228308991,542.55,575.0114771691008
497.2321709050214,534.75,572.2678290949787
505.6856909303334,531.9,558.1143090696665
493.02697651309353,528.6,564.1730234869066
492.7140027044931,528.95,565.1859972955069
514.9328040129383,534.35,553.7671959870618
503.9554803729869,538.85,573.7445196270131
520.0660873507584,545.0,569.9339126492416
511.4264619607859,539.0,566.5735380392141
507.5545184236857,536.6,565.6454815763143
512.1784791414296,540.65,569.1215208585703
500.01059935252977,536.8,573.5894006474701
507.7419284406262,531.75,555.7580715593738
514.0698719800993,541.8,569.5301280199006
