L,M,H
993.050735453217,994.75,996.449264546783
991.5396390796458,996.25,1000.9603609203542
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
991.1010205144337,996.0,1000.8989794855663
