L,M,H
492.9199397591733,506.2,519.4800602408267
521.2848707878572,611.35,701.4151292121428
651.7336231887481,774.4,897.0663768112519
736.8445324271468,849.1,961.3554675728533
792.2827387422816,884.55,976.8172612577183
839.3192334286471,908.85,978.380766571353
885.9184456305653,935.65,985.3815543694346
898.4405016914095,939.9,981.3594983085904
918.3448490854726,953.05,987.7551509145273
927.694391529726,958.9,990.105608470274
929.2193283658601,958.7,988.18067163414
937.8943143593426,963.4,988.9056856406573
948.3502866991321,970.15,991.9497133008679
954.285836080015,975.65,997.014163919985
956.3503004829382,977.15,997.9496995170617
967.8713762576464,980.55,993.2286237423535
968.5203212612181,983.15,997.7796787387819
970.4271692202335,984.4,998.3728307797664
975.5483408297755,986.85,998.1516591702245
978.9638507048886,987.35,995.7361492951114
972.4903881687424,985.5,998.5096118312576
981.2133651320952,989.25,997.2866348679048
982.8085239005003,989.55,996.2914760994996
980.7037889663742,987.3,993.8962110336257
982.108446190786,989.8,997.4915538092139
982.930625022395,991.65,1000.3693749776049
977.8249015753158,987.35,996.8750984246842
986.999484563487,991.85,996.700515436513
980.3830144254829,990.4,1000.4169855745171
973.6654804071027,987.95,1002.2345195928974
980.7007317334422,990.95,1001.1992682665579
981.920785499249,990.45,998.9792145007511
983.5368448704871,991.05,998.5631551295128
986.006352408968,992.3,998.5936475910319
987.487270787533,992.6,997.712729212467
987.0182554449905,992.35,997.6817445550096
988.4993976340731,992.65,996.8006023659268
990.2057189580742,993.7,997.1942810419259
991.4905526018005,995.2,998.9094473981996
989.6367500692312,993.7,997.7632499307689
989.4067958251017,993.45,997.4932041748984
989.3491072377316,993.55,997.7508927622683
989.3463351241952,993.1,996.8536648758048
990.8530012009716,994.6,998.3469987990285
988.6454843844307,992.8,996.9545156155692
992.059483323261,995.35,998.640516676739
990.9268278761547,995.2,999.4731721238454
990.1490132859994,993.95,997.7509867140006
989.8538819084931,992.75,995.6461180915069
988.5725565330088,993.05,997.5274434669911
990.6754139299866,994.45,998.2245860700135
989.2022733145445,993.6,997.9977266854555
988.5068673687068,993.6,998.6931326312932
991.5350344565321,994.8,998.0649655434678
990.5794737247094,994.0,997.4205262752906
992.7705311872173,995.5,998.2294688127827
988.1070139435079,993.45,998.7929860564922
989.9134366516652,994.0,998.0865633483348
990.39697108703,993.7,997.0030289129701
991.8189675361325,995.5,999.1810324638675
988.794548156584,994.3,999.8054518434159
990.2989362905852,995.0,999.7010637094148
989.4599516911155,993.6,997.7400483088845
992.3298265031632,995.5,998.6701734968368
989.5861378000899,993.2,996.8138621999102
988.7017650724249,992.95,997.1982349275752
985.7539004783317,991.2,996.6460995216684
987.9122783734537,993.2,998.4877216265464
987.5770025116917,993.35,999.1229974883083
989.4456917885755,993.8,998.1543082114244
986.3951869011747,993.15,999.9048130988252
986.0134463286412,992.7,999.3865536713589
981.1301523121396,990.65,1000.1698476878604
985.7043876536354,991.4,997.0956123463645
983.1561283149887,990.7,998.2438716850114
990.317078599842,994.7,999.082921400158
989.9256902425102,994.0,998.0743097574898
990.6340941246015,994.65,998.6659058753985
988.8918681542995,993.2,997.5081318457006
988.5245321089897,993.2,997.8754678910104
987.5046236452251,993.45,999.395376354775
986.140043415464,993.05,999.9599565845359
990.9790491216571,994.45,997.920950878343
990.5949466894286,995.05,999.5050533105713
991.8377223398317,995.0,998.1622776601683
990.2717296235354,994.0,997.7282703764646
990.104797673657,993.75,997.395202326343
986.9511683518639,992.3,997.648831648136
989.632411456006,993.55,997.4675885439939
991.1461825795351,994.75,998.3538174204649
987.655254420922,993.6,999.544745579078
988.3422378716999,992.05,995.7577621283
990.8356893107888,993.9,996.9643106892112
990.1862395431549,993.1,996.0137604568451
992.3089428526027,995.1,997.8910571473973
987.8578022446209,992.5,997.1421977553791
987.3062015255332,993.35,999.3937984744668
987.8116780313594,993.8,999.7883219686405
992.2733411949812,995.1,997.9266588050189
991.1185402384165,994.75,998.3814597615835
988.9554718688856,993.75,998.5445281311144
