L,M,H
496.15504598484176,507.3,518.4449540151583
558.1572655379431,658.8,759.4427344620568
726.3047079776201,829.85,933.39529202238
803.5746922283881,887.85,972.1253077716119
872.9868827403865,920.45,967.9131172596136
898.9621362671402,936.55,974.1378637328597
915.7538251519215,947.45,979.1461748480785
931.1198654712201,955.65,980.1801345287798
934.7938279443282,959.1,983.4061720556718
946.527398826088,967.5,988.472601173912
951.0758310906583,969.5,987.9241689093417
959.6657582774408,974.65,989.6342417225592
961.1410509704854,976.65,992.1589490295146
967.258676542139,979.5,991.741323457861
977.9850528042858,984.85,991.7149471957142
978.9947386632696,986.6,994.2052613367305
978.810876913497,986.85,994.889123086503
978.2101089217776,987.85,997.4898910782224
981.0235466519695,988.55,996.0764533480304
984.0220388568989,990.25,996.4779611431011
982.4487763284866,989.6,996.7512236715135
983.5898625194574,990.5,997.4101374805426
985.3927574242625,992.3,999.2072425757374
988.2716820349048,992.7,997.1283179650953
987.1780089897456,991.85,996.5219910102544
988.3708354355819,992.5,996.6291645644181
990.0792266019556,993.7,997.3207733980445
988.8604054239064,993.3,997.7395945760935
989.4802777867052,993.8,998.1197222132947
989.7883877725418,994.1,998.4116122274582
991.0420937514439,994.05,997.057906248556
990.7308689281756,993.55,996.3691310718243
990.6088350084374,994.0,997.3911649915626
990.5587627977498,993.55,996.5412372022502
990.1698214337401,993.25,996.3301785662599
992.1999999999645,994.3,996.4000000000354
990.0871663859546,993.6,997.1128336140455
991.1230271351942,993.5,995.8769728648058
989.890312514537,993.25,996.609687485463
990.8882071040817,993.65,996.4117928959182
991.1946868573154,993.55,995.9053131426845
991.0523595410456,993.7,996.3476404589545
990.0443230647883,993.35,996.6556769352118
991.9434286285771,994.8,997.6565713714228
991.9926318507526,995.05,998.1073681492473
991.2910856189807,994.1,996.9089143810194
992.0622844919211,994.6,997.1377155080789
990.8717253831365,993.45,996.0282746168635
990.803227486546,993.9,996.996772513454
989.1971273852631,993.55,997.9028726147368
990.8747137529618,994.15,997.4252862470381
990.680425564034,993.5,996.319574435966
991.5108072148563,994.05,996.5891927851436
989.8264075471941,993.6,997.373592452806
993.0908334745076,995.55,998.0091665254923
989.7802208279015,992.95,996.1197791720986
991.475525256467,994.45,997.4244747435331
991.2131884094811,994.05,996.8868115905188
992.8426576294838,995.4,997.9573423705161
992.208712152522,994.5,996.791287847478
990.2642591938959,993.15,996.0357408061041
992.0841480193503,994.3,996.5158519806496
990.7354519409996,993.75,996.7645480590004
990.1992064491639,993.35,996.5007935508362
990.514627911612,992.9,995.2853720883879
991.278095957396,993.8,996.3219040426039
990.8426576294838,993.4,995.9573423705161
990.1618188083304,992.8,995.4381811916695
990.396034242398,993.55,996.703965757602
990.1781539038151,993.05,995.9218460961848
988.8151864588807,992.1,995.3848135411193
989.1301296854151,992.6,996.0698703145849
991.7469843265826,994.65,997.5530156734173
991.2980007993588,993.8,996.3019992006411
990.5270355261106,993.75,996.9729644738894
990.0633351331951,993.15,996.2366648668049
988.7994253253172,993.15,997.5005746746828
992.0939114804958,994.15,996.2060885195042
990.1014709063999,993.5,996.8985290936001
992.1808398292386,994.8,997.4191601707613
990.4119273430921,993.55,996.6880726569078
990.4422230297197,993.5,996.5577769702803
990.2402702826284,993.2,996.1597297173716
991.6148556835657,994.3,996.9851443164342
991.0471787031702,994.15,997.2528212968298
990.895287209489,993.55,996.2047127905109
991.2365662255803,994.5,997.7634337744197
991.2942371558338,993.9,996.5057628441662
990.747178703189,993.85,996.9528212968111
990.5645106242418,993.4,996.2354893757581
992.7756068676397,995.35,997.9243931323604
992.3439575019253,995.45,998.5560424980748
991.0962707324622,994.45,997.8037292675378
989.725092593878,993.1,996.474907406122
991.6639798918028,994.25,996.8360201081972
992.3657198497583,995.3,998.2342801502416
990.707822060088,993.9,997.092177939912
991.391191683618,993.95,996.5088083163821
992.022207716885,994.15,996.277792283115
991.7290079735435,994.3,996.8709920264564
989.0911067247113,992.75,996.4088932752887
