L,M,H
488.0206478190483,501.45,514.8793521809517
624.9894526643633,716.25,807.5105473356367
776.1821657747414,868.85,961.5178342252586
814.9892982972494,904.7,994.4107017027507
849.5174576250397,925.55,1001.5825423749602
890.8840998358664,943.25,995.6159001641336
908.1436694944083,950.6,993.0563305055917
929.1189714271748,959.55,989.9810285728252
936.3798164190104,965.25,994.1201835809896
947.8577616717394,971.85,995.8422383282607
957.9575752650059,976.6,995.2424247349942
963.8811011911865,979.5,995.1188988088135
966.3732260406857,981.7,997.0267739593144
969.1691367991409,982.55,995.930863200859
974.063419746338,985.7,997.3365802536621
975.78462548614,987.5,999.21537451386
976.9546389828128,988.0,999.0453610171872
981.3495283158746,989.3,997.2504716841253
984.0923778049013,990.0,995.9076221950987
984.9678840200094,990.9,996.8321159799906
986.4673191439101,991.15,995.8326808560898
989.2544547732832,992.9,996.5455452267167
986.1457885097527,990.6,995.0542114902473
989.6097526121434,993.45,997.2902473878567
988.9503788096278,992.25,995.5496211903722
989.6967546146095,993.55,997.4032453853904
990.2845886381807,993.05,995.8154113618192
989.1608384285837,992.5,995.8391615714163
990.6454201624907,993.65,996.6545798375092
991.4615989882391,994.15,996.8384010117609
990.9279221568418,993.6,996.2720778431583
990.2695414512243,993.65,997.0304585487756
991.186993298761,993.5,995.813006701239
989.8622844919211,992.4,994.9377155080789
991.4524049583947,994.05,996.6475950416052
991.4988375235831,993.65,995.8011624764168
991.4302027119597,993.65,995.8697972880402
990.9020008006191,993.4,995.8979991993808
991.0820643376037,993.6,996.1179356623963
992.0182575770974,994.2,996.3817424229027
989.3490507469593,993.3,997.2509492530406
990.8875277779299,993.7,996.5124722220702
992.2986491418137,994.15,996.0013508581862
991.2071519912379,994.0,996.7928480087621
992.2751404538818,994.5,996.7248595461182
992.5504630026657,995.25,997.9495369973343
991.9423588545035,994.4,996.8576411454965
991.3418622224802,993.65,995.9581377775197
990.374621241114,992.85,995.325378758886
992.3936002453748,994.35,996.3063997546252
993.4984855434973,995.15,996.8015144565027
990.8875277779299,993.7,996.5124722220702
990.6811897391262,992.95,995.2188102608739
991.7811897390492,994.05,996.3188102609507
990.4942371558561,993.1,995.7057628441439
990.252084057208,993.25,996.247915942792
989.6267862505418,992.6,995.5732137494582
991.8038490028523,994.4,996.9961509971477
991.399999999998,993.8,996.2000000000019
991.8862106692806,994.25,996.6137893307194
991.0701618752098,993.85,996.6298381247902
991.4875277778884,994.3,997.1124722221115
990.5115590170506,993.75,996.9884409829494
991.9023823036541,994.0,996.0976176963459
990.622932269862,994.1,997.5770677301381
992.094686857365,994.45,996.8053131426351
992.1390061367758,993.85,995.5609938632242
990.9911916835952,993.55,996.1088083164047
990.863714734716,993.5,996.136285265284
992.6404082057818,994.6,996.5595917942182
990.506531011762,992.8,995.0934689882379
991.542933948916,994.2,996.8570660510841
991.5856016251676,993.85,996.1143983748325
992.1297465585607,994.3,996.4702534414392
991.2458374587521,993.35,995.4541625412479
992.0,994.0,996.0
991.895287209489,994.55,997.2047127905109
991.0607378164794,993.5,995.9392621835206
991.6179144513529,994.4,997.182085548647
991.950555624199,994.2,996.4494443758011
992.2282433380786,994.25,996.2717566619214
990.8359450078015,993.6,996.3640549921986
993.2479178708904,995.05,996.8520821291095
992.4143346385441,994.5,996.5856653614559
991.9025015644585,993.9,995.8974984355415
991.0756068676396,993.65,996.2243931323603
991.8091097699687,994.0,996.1908902300313
992.6000000000025,994.4,996.1999999999974
991.7711241430638,993.95,996.1288758569362
993.1932555372347,995.05,996.9067444627652
991.2228458942676,993.4,995.5771541057323
991.6528427457249,993.85,996.0471572542751
991.0910856189598,993.9,996.7089143810401
991.6093368094799,994.55,997.49066319052
991.9077912675034,994.15,996.3922087324966
991.4323294993956,994.2,996.9676705006045
992.094686857365,994.45,996.8053131426351
991.1246559850194,993.85,996.5753440149806
992.8100251257669,994.8,996.789974874233
991.0143223445615,993.8,996.5856776554384
991.7846606338818,994.4,997.0153393661182
