L,M,H
488.29644404371606,500.25,512.2035559562839
488.84568458200323,521.0,553.1543154179967
503.0610554501515,529.4,555.7389445498484
499.37400505013767,526.7,554.0259949498625
497.8282179015295,523.95,550.0717820984705
491.82592152383677,520.65,549.4740784761632
486.6674524492263,520.25,553.8325475507737
480.7045326697145,515.45,550.1954673302856
496.366993100091,526.15,555.933006899909
501.46069392255407,524.95,548.439306077446
490.32016134613986,519.45,548.5798386538603
495.22950628170696,524.7,554.1704937182931
494.67405597618176,522.15,549.6259440238182
485.9755245490908,517.55,549.1244754509091
500.0905786300427,526.1,552.1094213699573
497.49617964443735,527.6,557.7038203555627
496.281244457817,520.95,545.6187555421831
493.9824164236887,526.55,559.1175835763113
503.0647008133764,525.25,547.4352991866235
492.2407285287613,522.85,553.4592714712388
494.4925009372655,524.5,554.5074990627345
498.67374881565473,524.4,550.1262511843453
495.716613216764,524.3,552.8833867832359
490.2891327687107,515.6,540.9108672312893
501.57893478808097,525.8,550.021065211919
496.3644727937269,526.5,556.6355272062731
496.6925253567057,522.45,548.2074746432944
495.7745757211486,524.5,553.2254242788514
498.49329359707133,523.1,547.7067064029287
491.7370297765002,524.8,557.8629702234997
498.6159413172437,523.7,548.7840586827564
488.174031930844,517.55,546.9259680691558
488.7389323796378,518.9,549.0610676203621
489.78599667903944,520.5,551.2140033209606
493.26738671043194,519.5,545.7326132895681
495.10723453638303,526.55,557.9927654636168
487.7465641675346,519.4,551.0534358324653
491.97144431326655,517.9,543.8285556867335
493.4555413245785,521.65,549.8444586754215
499.07743627124125,528.45,557.8225637287588
487.4043893161125,516.45,545.4956106838875
496.80559831766857,523.15,549.4944016823314
493.72953308439025,522.75,551.7704669156097
494.4420998770165,525.3,556.1579001229834
493.59381887647857,521.1,548.6061811235214
495.1713896670056,521.4,547.6286103329944
495.7679706384629,519.2,542.6320293615372
489.45246594963385,522.4,555.3475340503661
493.055140237205,523.45,553.8448597627951
491.7230111814293,519.85,547.9769888185707
496.2632731191255,523.85,551.4367268808746
496.8352271113979,524.85,552.8647728886021
496.7487869508766,520.45,544.1512130491235
499.8987666322805,526.25,552.6012333677195
493.7561501257893,524.85,555.9438498742107
489.3472708507763,523.7,558.0527291492238
491.8866987291094,520.65,549.4133012708905
486.3200893153811,516.55,546.7799106846188
493.42645253791113,522.9,552.3735474620888
494.50048860323733,525.2,555.8995113967627
488.1812096443133,514.8,541.4187903556866
493.8248262285479,520.8,547.7751737714519
492.07200351440207,518.25,544.4279964855979
501.2913141977454,527.2,553.1086858022547
497.7480318906774,527.6,557.4519681093226
494.0115407382672,523.25,552.4884592617328
493.94291005295486,524.8,555.657089947045
483.3232535193885,517.5,551.6767464806114
493.9854647388975,522.2,550.4145352611025
489.57890332905066,520.4,551.2210966709492
499.91973416869996,525.5,551.0802658313
498.6234118845644,527.55,556.4765881154354
498.373398039516,527.05,555.7266019604839
499.08055745754353,525.45,551.8194425424566
495.7201763913022,525.2,554.6798236086979
503.0560923414561,528.7,554.343907658544
486.4181263181787,516.2,545.9818736818214
498.80559831766857,525.15,551.4944016823314
486.7645255931112,519.2,551.6354744068889
492.5756471465728,520.1,547.6243528534272
496.0962558153929,518.8,541.5037441846071
485.0751658864567,517.1,549.1248341135433
489.4228112828292,519.55,549.6771887171707
490.993602542297,522.65,554.3063974577029
491.2726703051481,520.65,550.0273296948518
493.8795604428779,523.0,552.120439557122
490.91941579150614,523.1,555.2805842084939
486.8648797744629,519.2,551.5351202255372
495.294213159156,521.65,548.0057868408439
498.8429841862761,525.75,552.6570158137239
491.25133498029436,522.15,553.0486650197056
493.9329716543062,522.35,550.7670283456939
496.32076546430534,520.75,545.1792345356946
494.0629240996487,519.3,544.5370759003512
495.72904201195564,522.4,549.0709579880443
502.21190757520407,527.4,552.5880924247958
491.36237072232757,524.6,557.8376292776725
486.6523933096905,520.6,554.5476066903095
495.2895853875796,521.7,548.1104146124205
485.4467196193204,518.6,551.7532803806796
510.1165868178199,529.25,548.3834131821801
