L,M,H
495.76925276049934,508.55,521.3307472395006
643.3980443534851,720.1,796.8019556465149
805.4757877927556,850.3,895.1242122072443
860.9704053561732,886.75,912.5295946438268
877.3378913274415,898.3,919.2621086725584
887.31978647788,909.8,932.2802135221199
902.9503822674604,919.3,935.6496177325395
907.5315182741326,921.0,934.4684817258674
911.7448123362982,925.0,938.2551876637018
915.6273730188339,928.4,941.1726269811661
920.4283898694697,931.95,943.4716101305304
922.4327262876201,932.5,942.5672737123799
926.4545093078603,935.6,944.7454906921397
930.2075801104542,936.8,943.3924198895457
928.2433257481741,936.3,944.3566742518258
932.737802231447,939.2,945.6621977685531
932.2066464458235,939.35,946.4933535541766
932.6903173452531,939.15,945.6096826547468
934.9816669490625,939.9,944.8183330509374
934.2619868642779,940.2,946.1380131357222
934.0014494275911,940.9,947.7985505724089
934.00833912842,940.0,945.99166087158
935.4502272774288,940.95,946.4497727225713
934.820033444899,940.8,946.7799665551009
937.2512501562844,942.25,947.2487498437156
936.8061005867753,942.95,949.0938994132248
936.42528802608,941.85,947.27471197392
934.8838317562689,941.85,948.8161682437311
936.714424412174,942.6,948.485575587826
936.9907155929319,942.65,948.309284407068
935.7172237325639,941.95,948.1827762674362
936.9296645143418,941.55,946.1703354856581
935.7950020815846,941.8,947.8049979184153
937.1033991800367,942.25,947.3966008199633
939.2041684766873,944.0,948.7958315233127
937.550238100632,942.8,948.0497618993679
939.2379376965448,943.7,948.1620623034553
940.2052668077948,944.0,947.7947331922052
937.9788890071277,943.2,948.4211109928724
936.809844008559,942.9,948.9901559914409
937.9872513328247,942.7,947.4127486671754
939.1163333454654,943.7,948.2836666545347
938.98847431169,944.2,949.4115256883101
937.9800398408001,943.0,948.0199601591999
938.8599450553597,942.5,946.1400549446403
939.103192573667,943.8,948.4968074263329
937.6781746195036,942.5,947.3218253804964
939.8438869541754,944.55,949.2561130458245
940.2478664088046,944.35,948.4521335911954
939.7438869542003,944.45,949.1561130457998
938.935395032451,943.65,948.364604967549
937.6900090744296,943.2,948.7099909255705
936.5843091621291,941.85,947.1156908378709
940.4000000000196,943.6,946.7999999999804
937.6513442803212,942.3,946.9486557196788
938.7676309692677,942.8,946.8323690307323
937.8572552638864,942.85,947.8427447361137
938.9889025725466,943.5,948.0110974274534
938.3447273212048,943.8,949.2552726787951
940.0934267378664,943.9,947.7065732621336
938.5971273852899,942.95,947.3028726147102
940.0600733502864,944.15,948.2399266497135
939.3330601184629,943.4,947.4669398815371
939.036667742638,944.2,949.3633322573621
939.1173565594083,944.15,949.1826434405916
939.3294420471879,943.9,948.4705579528121
939.663414278918,943.85,948.036585721082
938.4482146109843,943.35,948.2517853890157
938.4512020620178,943.65,948.8487979379821
938.3898065211132,943.3,948.2101934788867
939.4180434086138,943.15,946.8819565913861
939.7902554823913,943.9,948.0097445176086
938.4622445575093,943.05,947.6377554424906
940.0076980057048,945.2,950.3923019942953
938.359706397765,944.15,949.940293602235
938.5422482860876,942.9,947.2577517139124
938.6470118401195,943.25,947.8529881598805
938.4502777863714,942.95,947.4497222136287
939.0281088027103,943.55,948.0718911972896
938.1915911592653,943.25,948.3084088407347
938.2332744409048,942.95,947.6667255590953
939.1762575836015,943.4,947.6237424163985
937.1383589418735,943.05,948.9616410581264
939.3276415002356,944.65,949.9723584997644
938.9792857622145,944.3,949.6207142377854
938.427856158144,943.35,948.2721438418561
939.841397112185,944.35,948.8586028878151
941.4599516911014,945.6,949.7400483088986
938.9051046997837,943.8,948.6948953002162
939.6988373664786,944.0,948.3011626335214
939.7621906066919,943.55,947.337809393308
938.3661148205304,943.4,948.4338851794696
938.8512888310509,943.7,948.5487111689492
940.4177084433402,945.35,950.2822915566599
939.1400680277213,943.55,947.9599319722786
937.3889488608472,943.05,948.7110511391527
939.7455905227662,944.0,948.2544094772338
939.4513588963608,944.05,948.6486411036391
939.1049043188723,944.2,949.2950956811278
939.091008085456,944.1,949.108991914544
938.8829874349142,943.3,947.7170125650857
