L,M,H
488.44712198299175,503.65,518.8528780170082
631.3980598138603,648.15,664.9019401861397
631.8739818383573,646.3,660.7260181616426
621.1305168216393,641.35,661.5694831783608
625.428279169598,647.25,669.071720830402
631.5759087504284,647.05,662.5240912495715
633.0670437453966,647.8,662.5329562546033
627.7617564732228,646.15,664.5382435267771
621.7151057759381,644.05,666.3848942240618
623.6453594439303,643.85,664.0546405560698
626.7019022722459,645.1,663.4980977277542
627.2483757807394,644.95,662.6516242192607
630.41330816842,646.75,663.08669183158
620.7685648602235,643.45,666.1314351397766
627.0206357814689,643.85,660.6793642185312
623.5365225377227,642.0,660.4634774622773
622.9172879925053,644.6,666.2827120074948
628.1035717790538,646.3,664.4964282209461
623.0858322160111,645.15,667.2141677839888
630.2605402506034,648.4,666.5394597493965
631.8794072544281,650.1,668.320592745572
632.4128042303159,647.05,661.687195769684
624.95555012756,647.7,670.4444498724401
630.2802885705674,648.3,666.3197114294325
632.6706851877082,652.3,671.9293148122918
627.5853168247338,645.3,663.0146831752661
617.5889407590014,640.2,662.8110592409987
623.5569381356521,641.75,659.9430618643479
625.2986339307689,643.6,661.9013660692311
627.6536571156564,644.4,661.1463428843435
621.4387182240375,643.05,664.6612817759624
629.8861769884977,644.0,658.1138230115023
627.808039908449,646.15,664.4919600915509
626.6967265093978,643.5,660.3032734906022
619.7478327559863,644.55,669.3521672440136
621.8556777549359,645.85,669.8443222450642
624.0827574326546,644.1,664.1172425673454
632.667252941687,649.25,665.832747058313
620.3694244498447,638.7,657.0305755501554
631.7370809859036,649.45,667.1629190140965
631.2000000000003,649.4,667.5999999999997
632.9766908141388,644.25,655.5233091858612
622.6979319775354,643.25,663.8020680224646
630.984423461965,646.4,661.815576538035
623.3545400160998,642.35,661.3454599839002
623.6693623070807,643.35,663.0306376929193
626.9616861153823,647.6,668.2383138846177
626.742202938605,643.9,661.0577970613949
628.0437331202804,645.4,662.7562668797195
625.6716517871123,643.5,661.3283482128877
633.6024632036286,653.9,674.1975367963713
629.3337121261044,644.0,658.6662878738956
626.229556310246,645.5,664.770443689754
624.3876040975565,643.15,661.9123959024434
632.2778475964069,647.75,663.2221524035931
629.5137482167696,646.6,663.6862517832304
630.7105455183095,647.3,663.8894544816904
628.9558388486848,647.15,665.3441611513151
628.4843344629129,648.6,668.7156655370871
632.8529938175695,648.3,663.7470061824304
626.3342584123601,644.05,661.7657415876398
631.0963347048204,648.15,665.2036652951796
630.4800621118993,649.8,669.1199378881006
623.5319497397162,641.2,658.8680502602839
626.3162006380855,643.9,661.4837993619144
628.4813712139533,645.4,662.3186287860467
628.6351988725426,646.8,664.9648011274573
626.9206160720449,645.1,663.2793839279551
626.939357507214,645.15,663.3606424927859
627.2193326993541,647.9,668.5806673006458
627.1329166713163,645.8,664.4670833286837
626.4307377752687,641.95,657.4692622247314
622.1763052035205,645.4,668.6236947964794
625.36344236799,640.7,656.03655763201
625.6948786884847,646.2,666.7051213115154
630.3450139590585,649.15,667.9549860409414
630.8475763400031,648.9,666.9524236599968
626.4365951399002,645.0,663.5634048600998
630.1903738023605,643.7,657.2096261976396
627.3552017174366,641.05,654.7447982825634
628.2781111517123,644.85,661.4218888482877
627.8896097740684,645.7,663.5103902259317
622.7907249644871,643.55,664.3092750355128
631.2785373466721,645.5,659.7214626533279
624.8378209775656,646.5,668.1621790224344
630.5379589390038,647.05,663.5620410609961
629.4362911577533,645.4,661.3637088422466
622.5900029394486,639.6,656.6099970605514
624.2623659981958,647.0,669.7376340018042
631.0600157150392,650.15,669.2399842849608
629.9514789348535,647.7,665.4485210651466
625.3687753900078,644.6,663.8312246099922
625.4284492524748,642.55,659.6715507475251
622.0956625299922,644.0,665.9043374700078
630.2111312731512,647.05,663.8888687268487
621.7577883058027,643.1,664.4422116941973
629.9162834354929,646.95,663.9837165645072
629.3718542367678,647.95,666.5281457632323
628.0124654696505,643.85,659.6875345303496
628.6781210456408,647.2,665.7218789543593
627.6304864777389,645.0,662.3695135222611
