L,M,H
488.58718475098067,504.2,519.8128152490193
858.1913479533152,879.0,899.8086520466848
871.116317787459,885.05,898.9836822125409
868.2623301401801,886.2,904.13766985982
863.3925367802714,881.15,898.9074632197286
869.0300300601511,884.0,898.9699699398489
861.4921894064179,877.5,893.5078105935821
870.2923243039819,883.65,897.007675696018
870.0246019175507,881.8,893.5753980824492
874.928959334989,887.95,900.9710406650111
857.8531963129708,875.45,893.0468036870293
867.0733229986512,881.05,895.0266770013487
862.70276097003,879.0,895.29723902997
867.6292648078673,884.7,901.7707351921327
863.9845541299946,877.75,891.5154458700054
862.6635060054822,882.0,901.3364939945178
867.8836755495857,882.9,897.9163244504142
861.7365712738692,879.15,896.5634287261307
867.5064370110593,882.65,897.7935629889406
868.7190211438947,884.35,899.9809788561054
871.0821413225796,883.55,896.0178586774203
859.2309425039497,883.05,906.8690574960502
866.0682848849805,879.8,893.5317151150194
865.6666021922516,882.9,900.1333978077483
861.0739652055404,880.1,899.1260347944597
878.0640387269888,887.05,896.0359612730111
861.4702207309277,877.1,892.7297792690723
866.1616750360903,884.25,902.3383249639097
861.1745429319196,876.9,892.6254570680803
863.6133515396273,877.65,891.6866484603727
858.774047841386,874.2,889.625952158614
870.2807821442677,884.6,898.9192178557323
862.2281207716916,879.55,896.8718792283083
863.6317918802505,878.95,894.2682081197496
865.2892065282105,880.35,895.4107934717896
865.4130730370526,883.0,900.5869269629474
864.2653500194115,880.3,896.3346499805884
864.0684279863557,879.05,894.0315720136442
862.7588750975979,882.05,901.341124902402
873.3544650768631,885.95,898.545534923137
871.7068111436402,884.55,897.3931888563598
873.4628604748866,887.55,901.6371395251133
865.0330828538167,879.45,893.8669171461834
857.2819879298129,877.0,896.7180120701871
868.3578435985987,881.9,895.4421564014012
866.3666990921175,883.5,900.6333009078825
867.9520227861375,883.4,898.8479772138625
865.8276695766298,882.8,899.7723304233701
858.905385359027,878.4,897.8946146409729
867.9173106173693,886.25,904.5826893826307
866.8719530442463,881.95,897.0280469557538
869.5056205069188,886.85,904.1943794930812
870.0778437583809,886.45,902.8221562416192
866.3532423778992,883.7,901.0467576221009
860.3482523724635,876.8,893.2517476275364
866.8680006066088,886.65,906.4319993933912
860.2174507130056,877.4,894.5825492869943
867.6981618889207,881.3,894.9018381110792
862.8623222109892,880.0,897.1376777890108
861.7207371022462,878.95,896.1792628977539
864.658956453241,882.1,899.541043546759
870.8889359699518,884.0,897.1110640300482
863.7343731184418,881.9,900.0656268815582
859.7174319159525,879.5,899.2825680840475
863.7542670122027,880.45,897.1457329877974
869.0970002999411,884.1,899.102999700059
869.6362911577552,885.6,901.5637088422449
861.250367651033,878.25,895.249632348967
867.4815095235319,880.2,892.9184904764682
867.5304224026978,882.8,898.0695775973021
862.7615900463138,877.1,891.4384099536862
865.5851508146438,881.25,896.9148491853562
867.4305936040319,883.35,899.2694063959682
870.6472047224781,886.3,901.9527952775218
863.7200741658054,879.9,896.0799258341946
867.8589696394291,879.7,891.541030360571
867.7760914725368,882.95,898.1239085274633
864.4422674934949,880.45,896.4577325065052
866.2225923215042,881.15,896.0774076784958
856.5780486416381,878.0,899.4219513583619
870.2965311033944,882.55,894.8034688966055
867.8710038359008,886.25,904.6289961640992
865.4274501002276,882.9,900.3725498997724
866.12058159686,878.5,890.87941840314
864.0067086892196,880.4,896.7932913107803
861.331527989656,879.95,898.5684720103441
876.0821247488371,887.0,897.9178752511629
866.5643361868117,879.2,891.8356638131884
860.435635337102,879.5,898.564364662898
858.7136941651313,876.05,893.3863058348686
867.4121996595011,883.8,900.1878003404988
860.8040004572445,878.3,895.7959995427555
871.021075375285,886.55,902.0789246247149
861.0716857546796,882.1,903.1283142453204
870.409518706083,884.85,899.2904812939171
870.3058607167164,883.1,895.8941392832836
866.5894773265313,881.8,897.0105226734686
863.2386275022836,881.6,899.9613724977164
866.1305202608521,880.45,894.769479739148
873.4561254201597,888.35,903.2438745798404
854.8813847974185,877.05,899.2186152025814
