L,M,H
491.74924895124695,503.4,515.050751048753
812.0681100539381,830.35,848.631889946062
804.5685148882528,821.1,837.6314851117472
810.4988189342464,829.55,848.6011810657535
804.1358008724366,828.0,851.8641991275634
811.5685813502387,825.35,839.1314186497614
810.0441473578401,832.9,855.7558526421599
809.3153707359238,828.5,847.6846292640762
813.4811897142371,831.3,849.1188102857628
808.6744325634791,827.95,847.225567436521
807.2366325242756,826.6,845.9633674757245
809.2411562526736,825.5,841.7588437473264
803.7376057890676,822.2,840.6623942109325
815.823889377495,831.3,846.7761106225049
798.5287706938211,818.5,838.4712293061789
803.9900912735602,826.45,848.9099087264399
817.6532669512776,836.4,855.1467330487224
814.0641932960041,830.35,846.635806703996
815.6484310653384,827.6,839.5515689346616
804.3593908486228,826.85,849.3406091513773
807.5451931155972,821.85,836.1548068844029
813.5904036835766,826.1,838.6095963164234
805.2401183434904,828.9,852.5598816565096
805.5589403206793,824.15,842.7410596793206
802.6014354559936,823.5,844.3985645440064
807.2669847881376,827.35,847.4330152118624
806.7420156597143,824.75,842.7579843402857
811.1524578318925,825.9,840.6475421681074
804.3978633454115,827.8,851.2021366545885
808.906104864139,828.15,847.3938951358609
809.3784006785346,828.95,848.5215993214655
809.0807353949267,826.35,843.6192646050733
806.8366461976265,822.85,838.8633538023736
807.346286899313,831.25,855.153713100687
814.3622987214035,829.5,844.6377012785965
820.6642283494949,834.45,848.2357716505052
816.8349913603549,832.75,848.6650086396451
808.7027883931272,822.15,835.5972116068727
817.2089022410972,832.65,848.0910977589027
807.7071445529788,822.75,837.7928554470212
806.8492465908947,825.1,843.3507534091053
809.57260589264,830.85,852.12739410736
811.29982578503,825.65,840.00017421497
816.7356624775263,832.0,847.2643375224737
817.8593524146095,829.75,841.6406475853905
806.4488005413807,826.25,846.0511994586193
800.8484184183981,825.35,849.851581581602
805.4130416375226,818.25,831.0869583624774
807.0256594474783,828.35,849.6743405525217
808.7690592128231,829.55,850.3309407871768
816.9802506992945,827.75,838.5197493007055
810.0097427252128,829.25,848.4902572747872
809.0100026680898,827.75,846.4899973319102
812.1966671022841,824.95,837.703332897716
814.3664598857903,827.8,841.2335401142096
802.432637641727,820.8,839.167362358273
809.2826045127542,825.1,840.9173954872458
811.8768541766473,827.55,843.2231458233526
803.641849430719,824.35,845.058150569281
809.7173599323185,829.15,848.5826400676815
795.0822349667404,816.2,837.3177650332597
810.8558211504586,833.4,855.9441788495413
808.2508376469494,827.65,847.0491623530505
798.1797034160024,816.05,833.9202965839975
812.5777755845039,826.65,840.722224415496
802.453666188483,823.25,844.046333811517
805.9740918315674,824.9,843.8259081684325
802.5988722123259,822.55,842.501127787674
817.4022125337838,834.35,851.2977874662163
796.3766054352878,819.15,841.9233945647121
811.9985437579516,827.45,842.9014562420485
808.0705238770779,824.2,840.3294761229222
808.6187780118537,826.05,843.4812219881462
808.443031544959,821.9,835.3569684550409
818.7094800611605,834.0,849.2905199388395
805.4635860697663,823.95,842.4364139302338
810.083837344068,830.2,850.3161626559321
803.4270400692646,826.25,849.0729599307354
806.0949601895092,830.9,855.7050398104908
813.7463513451175,829.85,845.9536486548825
807.4419612060092,825.95,844.4580387939909
820.1775574972495,835.45,850.7224425027506
814.0117317934556,834.25,854.4882682065444
818.0749386253275,833.35,848.6250613746726
804.9243699316082,820.3,835.6756300683917
805.8628080013636,822.35,838.8371919986364
809.8779077573876,824.6,839.3220922426125
807.4554634922822,826.9,846.3445365077177
820.1999999999995,834.4,848.6000000000005
808.4985294753646,825.5,842.5014705246354
813.347186749658,828.9,844.4528132503419
810.6684635348802,828.6,846.5315364651199
814.2513323440488,830.2,846.1486676559513
810.8893327375132,827.3,843.7106672624867
799.9034370690362,822.45,844.9965629309639
810.9647003927216,831.45,851.9352996072785
805.0992447302212,821.65,838.2007552697787
807.2641299643494,826.1,844.9358700356506
797.9282159227643,822.9,847.8717840772357
797.7040987540914,819.05,840.3959012459085
805.9856255046479,824.95,843.9143744953521
