L,M,H
482.3930395078619,498.2,514.0069604921381
882.6895307299202,897.5,912.3104692700798
883.652665702427,897.25,910.847334297573
880.9913066948312,897.1,913.2086933051688
881.3123812969159,896.45,911.5876187030842
884.06635220476,898.2,912.33364779524
894.7837294132548,903.55,912.3162705867451
880.4953908242751,894.6,908.704609175725
887.6284967907683,901.3,914.9715032092316
873.8172487073401,894.1,914.3827512926599
879.617866643361,896.4,913.1821333566389
883.3386407082035,898.2,913.0613592917966
884.5118482623359,895.9,907.2881517376641
876.4027935140656,894.3,912.1972064859343
881.0156228414239,896.85,912.6843771585761
872.0097244112101,893.6,915.19027558879
885.1623704017862,903.85,922.5376295982138
885.7563444851497,902.5,919.2436555148503
890.2262470343089,900.5,910.7737529656911
888.4021074498623,901.45,914.4978925501377
882.7258201062659,895.3,907.874179893734
884.1398113222779,895.8,907.460188677722
881.8660829044561,900.9,919.9339170955438
881.8402484131036,899.15,916.4597515868963
882.9097206533913,897.05,911.1902793466086
884.5555471252817,899.2,913.8444528747184
887.9625584113558,900.0,912.0374415886442
881.5713016290696,898.05,914.5286983709303
890.55865704891,902.25,913.94134295109
886.5669004692477,903.2,919.8330995307524
883.5626804473357,897.85,912.1373195526644
879.8469200425798,897.3,914.7530799574201
884.3808598760774,899.15,913.9191401239226
883.5274719815646,896.8,910.0725280184353
881.1182229163815,896.2,911.2817770836186
878.6948639170989,893.3,907.905136082901
890.3495283158746,898.3,906.2504716841253
889.403937618303,902.1,914.7960623816971
892.817367836436,904.9,916.982632163564
885.052248383283,898.95,912.8477516167171
873.862218009174,889.1,904.3377819908261
882.8087559841898,899.65,916.4912440158101
882.7398788550286,900.9,919.0601211449714
887.6084145235584,898.3,908.9915854764415
877.4386108102861,892.7,907.9613891897139
877.2875804316861,893.8,910.3124195683138
883.6368527125826,898.0,912.3631472874174
878.9826783938755,888.95,898.9173216061246
877.4329138122974,892.0,906.5670861877026
872.7913499960125,895.05,917.3086500039874
885.4439332299575,900.9,916.3560667700425
876.3310936928342,893.2,910.0689063071659
889.2255397337278,903.7,918.1744602662723
884.5417522675011,899.55,914.5582477324988
881.5751043409292,896.55,911.5248956590707
887.9727609983289,899.0,910.0272390016711
881.5332700823412,899.1,916.6667299176588
881.2080021344755,896.2,911.1919978655246
885.4762255556489,896.95,908.4237744443512
891.346514428252,903.9,916.4534855717479
887.1057460858516,898.85,910.5942539141485
875.8586948121722,895.55,915.2413051878277
885.0703347700278,901.35,917.6296652299723
882.4153411783906,897.4,912.3846588216094
878.3672324697046,895.55,912.7327675302953
882.7804475684801,897.75,912.7195524315199
882.7271380109084,895.15,907.5728619890915
884.3021247737896,901.95,919.5978752262105
883.418965961424,900.15,916.881034038576
876.6579532634693,896.3,915.9420467365306
889.2360218233221,900.6,911.963978176678
881.840051746525,897.3,912.7599482534749
883.1505144141825,895.3,907.4494855858175
880.3046018766058,896.6,912.8953981233942
877.7789012543594,895.8,913.8210987456405
881.5724159778587,897.9,914.2275840221413
881.4549701743914,897.8,914.1450298256085
870.5920807602538,890.8,911.0079192397461
879.5408419133713,894.15,908.7591580866286
880.9213958849812,895.75,910.5786041150188
883.4887137864077,899.0,914.5112862135923
881.8744047743974,896.05,910.2255952256025
886.575545385598,900.9,915.2244546144019
876.7702043851239,893.65,910.5297956148761
880.1731505177385,895.55,910.9268494822614
876.3190439571663,891.8,907.2809560428336
881.6997942404278,893.85,906.0002057595723
889.7895870982156,904.2,918.6104129017845
883.019664355112,900.3,917.5803356448879
874.8161322556876,890.15,905.4838677443123
885.2034567718522,896.05,906.8965432281477
884.264098687038,899.95,915.6359013129621
876.0255378171926,895.2,914.3744621828075
884.112021104922,897.0,909.887978895078
880.0016718174769,896.45,912.8983281825232
888.9484505124291,901.05,913.1515494875708
880.4350340941012,898.4,916.3649659058988
884.5500929371232,898.0,911.4499070628768
881.1774155383566,898.9,916.6225844616433
888.6442845325149,905.05,921.455715467485
879.2761570967806,895.75,912.2238429032194
