L,M,H
485.9982759759496,499.05,512.1017240240504
900.9930050828959,915.65,930.306994917104
895.9115118210066,907.85,919.7884881789935
903.091556462611,917.9,932.7084435373889
907.6833484848628,916.85,926.0166515151373
899.0073192508671,911.3,923.5926807491328
905.3422851964436,916.85,928.3577148035564
900.577794898144,915.0,929.422205101856
903.8412529427297,916.85,929.8587470572703
907.098161888925,920.7,934.3018381110751
897.0457435949579,913.2,929.3542564050422
900.521075375285,916.05,931.5789246247149
904.2659570561264,918.75,933.2340429438736
911.568800697738,921.2,930.8311993022621
903.7966446730951,918.7,933.603355326905
902.2702011510897,914.45,926.6297988489104
905.7354019033883,919.7,933.6645980966118
902.4840022106432,915.15,927.8159977893567
898.7383574072007,911.95,925.1616425927994
905.365107644492,915.7,926.0348923555081
900.6536530306665,916.05,931.4463469693334
902.9141514048771,915.45,927.985848595123
895.8121996595047,912.2,928.5878003404954
907.4721555444098,918.35,929.2278444555902
900.7342759554283,913.7,926.6657240445718
900.1874181225057,914.5,928.8125818774943
899.7735790758794,912.75,925.7264209241206
902.4627364882149,918.65,934.8372635117851
899.4374627025201,914.1,928.76253729748
906.207144727003,919.85,933.4928552729971
907.2832277269607,921.75,936.2167722730393
895.9801285051561,913.1,930.2198714948439
895.8293612693714,907.65,919.4706387306286
899.9747881377675,910.3,920.6252118622324
903.6418970959793,916.45,929.2581029040208
904.144080264785,917.45,930.7559197352151
896.3800531512035,909.55,922.7199468487964
891.6815455678192,910.25,928.8184544321808
904.861569773556,916.2,927.5384302264441
894.5486769289838,912.5,930.4513230710162
896.9655017223687,908.65,920.3344982776313
902.6746101934338,914.7,926.7253898065663
898.7131815457136,913.5,928.2868184542864
899.6000000000057,913.2,926.7999999999944
899.3563042420233,917.0,934.6436957579767
905.0343068867957,919.3,933.5656931132042
902.936118018259,916.9,930.863881981741
904.2761517450072,915.4,926.5238482549928
892.2635542931016,911.9,931.5364457068983
904.6220027400873,919.95,935.2779972599128
897.8088449592713,913.35,928.8911550407288
908.8241331432401,920.0,931.1758668567599
900.099140918831,914.65,929.2008590811689
900.5799005359555,913.65,926.7200994640444
903.2561077098688,914.1,924.9438922901312
896.452554381575,912.6,928.747445618425
894.5306788958678,908.45,922.3693211041323
900.6924261738272,915.55,930.4075738261727
898.7163287023093,913.1,927.4836712976908
906.6122080879084,917.05,927.4877919120916
908.3079949412299,921.75,935.1920050587701
901.4129901117296,918.15,934.8870098882703
896.1791523246594,910.1,924.0208476753406
907.7496926268263,919.95,932.1503073731737
904.656170479434,916.2,927.7438295205661
902.8287480502174,915.25,927.6712519497826
903.5828776139027,914.25,924.9171223860973
897.7141008556083,914.55,931.3858991443916
905.7295140208436,917.15,928.5704859791564
903.897471065973,916.75,929.602528934027
899.9468501319498,918.6,937.2531498680503
903.8652061592555,917.75,931.6347938407445
898.1227805579801,911.5,924.8772194420199
902.5220449643479,916.8,931.077955035652
897.6258721166059,913.75,929.8741278833941
900.9783056034557,913.55,926.1216943965442
897.7936721532177,913.6,929.4063278467823
900.1693439188563,916.25,932.3306560811437
908.0095281326317,918.5,928.9904718673683
901.4612233317571,913.15,924.8387766682429
893.1906585987496,908.45,923.7093414012505
904.6980160292096,917.3,929.9019839707903
891.8545405805825,913.05,934.2454594194174
902.0884150401134,917.2,932.3115849598867
900.6434275258263,914.15,927.6565724741737
896.5209250129499,910.25,923.9790749870501
902.7022524807944,913.8,924.8977475192055
897.1014404145997,909.25,921.3985595854003
898.6779077573835,913.4,928.1220922426164
904.3505506741543,915.7,927.0494493258458
898.3364274896767,912.25,926.1635725103233
904.9074796464874,921.95,938.9925203535126
898.6150325550523,909.75,920.8849674449477
892.262707491275,907.7,923.1372925087251
907.3257054400736,918.4,929.4742945599263
902.1206927891518,915.4,928.6793072108482
898.0399012205042,915.25,932.4600987794958
903.0655498763941,916.0,928.9344501236059
893.0397824822834,910.05,927.0602175177165
904.7793797954404,916.55,928.3206202045595
896.5425331997836,912.45,928.3574668002165
