L,M,H
488.5808792429365,500.75,512.9191207570635
856.4169701470788,873.35,890.2830298529212
853.0854025115673,867.65,882.2145974884327
849.375912313246,868.9,888.424087686754
851.6190800013943,868.25,884.8809199986057
849.9650461600799,868.65,887.3349538399201
852.2690744087439,870.15,888.030925591256
846.6135489512434,866.35,886.0864510487567
850.82478000155,866.45,882.07521999845
851.5245157886513,868.95,886.3754842113487
851.4504401476644,865.65,879.8495598523356
857.4651401964475,870.75,884.0348598035525
849.857625488134,871.0,892.142374511866
844.210698247392,862.9,881.589301752608
843.9782464286545,865.25,886.5217535713455
854.2992012983397,869.95,885.6007987016604
854.8706550465995,872.35,889.8293449534006
848.2115199040312,865.35,882.4884800959688
848.8722124538235,866.25,883.6277875461765
848.4822253670316,863.4,878.3177746329684
855.377616524013,869.35,883.3223834759871
857.0426277175235,867.05,877.0573722824764
845.7198555216952,865.1,884.4801444783049
851.111333185529,867.65,884.1886668144709
847.0348641519043,866.45,885.8651358480957
848.0432467579556,864.15,880.2567532420444
849.6011111503076,865.35,881.0988888496925
843.5395361122729,864.45,885.3604638877272
845.2597998929175,863.75,882.2402001070825
849.7058292631997,866.0,882.2941707368003
851.9529626814301,869.25,886.5470373185699
856.8534391013889,870.3,883.746560898611
854.6911999099144,868.9,883.1088000900855
834.5301162793892,855.6,876.6698837206109
845.103719389363,863.25,881.396280610637
847.4451834926549,867.95,888.4548165073452
850.7861178026179,865.2,879.6138821973822
846.1330135608105,867.85,889.5669864391896
847.3306092419319,861.2,875.0693907580682
848.4539614465751,867.7,886.946038553425
848.7801504795669,863.4,878.019849520433
848.2686545702047,862.8,877.3313454297952
849.7379939119559,862.55,875.362006088044
851.3887459157098,866.5,881.6112540842902
855.939060814088,866.8,877.660939185912
848.2574580920407,862.5,876.7425419079593
850.667534588934,869.55,888.4324654110659
852.7496445557481,863.3,873.8503554442518
854.2528818786672,870.3,886.3471181213328
850.8944454832545,865.75,880.6055545167455
851.7114719145167,868.05,884.3885280854832
850.0747900776827,866.45,882.8252099223174
851.7369587618257,865.45,879.1630412381744
854.5888389827896,870.05,885.5111610172103
848.700422540241,866.45,884.1995774597591
848.6131477961321,866.1,883.5868522038679
843.852855874868,868.8,893.7471441251319
846.1538938568902,864.45,882.7461061431098
860.0518487118912,874.25,888.4481512881088
851.7138965521433,864.3,876.8861034478566
855.2604924319,871.1,886.9395075681
847.4533386096778,864.3,881.1466613903222
848.6174204844115,868.7,888.7825795155886
849.0643300468872,863.45,877.8356699531129
844.9578383792796,864.25,883.5421616207204
855.2655931375272,871.05,886.8344068624727
854.9740918315642,873.9,892.8259081684357
845.222220451244,862.65,880.077779548756
848.1578548039754,865.5,882.8421451960246
850.5234618773968,868.2,885.8765381226033
850.1941280787149,865.95,881.7058719212852
846.6848980706619,862.75,878.8151019293381
847.1683953222249,868.7,890.2316046777752
852.3913139490973,867.65,882.9086860509027
845.4668899734002,859.15,872.8331100265998
859.196518443488,877.15,895.103481556512
847.532220223091,865.75,883.967779776909
850.1270289395027,864.45,878.7729710604974
860.67587539307,869.6,878.5241246069301
844.7367137359465,866.1,887.4632862640535
843.2063707193003,858.9,874.5936292806997
848.8374277179704,865.05,881.2625722820295
853.2577248303525,868.95,884.6422751696476
856.4349311233703,872.95,889.4650688766297
852.634119042313,869.25,885.865880957687
846.6160073209824,864.1,881.5839926790177
844.702868035553,864.75,884.797131964447
844.5196300085382,864.25,883.9803699914618
834.464102728995,854.4,874.3358972710049
851.3674868965035,868.3,885.2325131034964
849.2100022737624,871.2,893.1899977262377
845.6737517059486,864.45,883.2262482940515
857.964279681469,870.65,883.335720318531
852.5125059241751,865.7,878.887494075825
861.682673395616,874.1,886.517326604384
837.9008816316682,857.75,877.5991183683318
849.5500668450393,868.25,886.9499331549607
852.2378763982631,869.05,885.8621236017368
838.7430734452333,859.5,880.2569265547667
846.6809736548661,866.4,886.1190263451339
845.5747682337122,865.8,886.0252317662877
