L,M,H
492.22629755360424,502.1,511.9737024463958
534.4867882968973,547.55,560.6132117031026
537.1871847509807,552.8,568.4128152490192
537.1823705771595,554.35,571.5176294228405
531.547801460377,546.9,562.252198539623
533.2781470070561,551.25,569.2218529929439
538.4186782959579,553.4,568.3813217040421
536.3065671086479,551.15,565.9934328913521
540.3560356247236,556.3,572.2439643752763
538.8849634984646,556.35,573.8150365015355
538.0219394744661,553.85,569.678060525534
540.9861904836441,556.2,571.413809516356
536.5019714654749,550.45,564.3980285345252
533.5786818155012,548.6,563.6213181844988
538.0908940452823,550.45,562.8091059547178
529.91427037969,546.55,563.1857296203099
530.2881254421311,548.4,566.5118745578689
539.7921898827326,552.6,565.4078101172674
539.3158145193211,554.8,570.2841854806788
539.5417522675011,554.55,569.5582477324988
536.7605044137088,549.25,561.7394955862912
543.0428180682052,556.1,569.1571819317949
529.9110247727318,548.5,567.0889752272682
537.418378047511,557.95,578.481621952489
531.0273853856551,548.45,565.872614614345
531.1954326138538,551.45,571.7045673861463
538.172628397418,552.8,567.427371602582
534.3953787494672,552.25,570.1046212505328
538.8791354532314,551.95,565.0208645467687
535.3920914192727,552.15,568.9079085807273
539.4946292910965,551.6,563.7053707089035
536.7145105277756,546.7,556.6854894722245
535.3114161962468,547.35,559.3885838037532
534.9045738085265,551.3,567.6954261914734
542.8056012549605,555.3,567.7943987450394
527.1461596298435,545.05,562.9538403701564
535.3255182510294,550.4,565.4744817489706
537.7759328646852,552.85,567.9240671353149
531.8921241809838,547.45,563.0078758190162
529.048942118466,551.5,573.951057881534
530.825529205259,547.95,565.074470794741
537.9701613974328,553.15,568.3298386025672
538.7769568629589,552.35,565.9230431370412
534.4202826241681,551.05,567.6797173758318
533.3226052097637,553.55,573.7773947902363
529.0489162189182,546.35,563.6510837810819
537.5535349136411,552.05,566.5464650863588
540.1278003760511,557.2,574.272199623949
542.1742609535303,551.9,561.6257390464697
538.8559908295152,553.25,567.6440091704848
532.6776495596071,550.25,567.8223504403929
535.4810468696952,550.0,564.5189531303048
532.9510726452355,548.1,563.2489273547645
533.4345852612562,551.85,570.2654147387439
539.743676304785,552.2,564.6563236952151
537.7789367280421,554.05,570.3210632719578
535.7992212026973,551.85,567.9007787973028
530.4283271203054,546.3,562.1716728796945
545.3367354776584,559.95,574.5632645223417
535.3898151639783,551.35,567.3101848360218
534.0882721134808,547.95,561.8117278865193
536.543717975235,555.45,574.356282024765
538.3851110889666,550.65,562.9148889110334
538.28904035587,549.7,561.11095964413
534.1916321276611,545.25,556.3083678723389
535.6957918420375,550.55,565.4042081579624
530.5316169061897,550.6,570.6683830938103
531.6150768256537,549.35,567.0849231743464
527.9370457462434,542.9,557.8629542537566
537.0333676976333,553.2,569.3666323023668
526.9767757567736,544.75,562.5232242432264
535.0066278291595,551.6,568.1933721708406
540.9092001552802,555.85,570.7907998447198
535.161995461951,552.35,569.538004538049
533.8934414872903,551.05,568.2065585127096
540.3118910408551,552.5,564.6881089591449
533.3306986668942,551.15,568.9693013331057
534.1956452600598,548.55,562.9043547399401
530.1668465825692,547.15,564.1331534174308
533.996319433942,550.3,566.603680566058
537.4810835545748,555.2,572.9189164454253
536.7817107357412,550.05,563.3182892642587
532.333491516322,551.65,570.9665084836779
530.3966490945994,549.05,567.7033509054005
532.2022256662776,549.05,565.8977743337223
536.1415930508111,552.65,569.1584069491888
540.7961246131268,553.7,566.6038753868733
533.0331259980468,550.45,567.8668740019533
535.5950829580852,547.8,560.0049170419147
541.7709346906722,558.3,574.8290653093277
534.7693193322617,548.8,562.8306806677382
537.9235375082343,553.95,569.9764624917658
540.5608970433839,552.6,564.6391029566162
533.815157316774,553.6,573.384842683226
536.856621303478,552.9,568.9433786965219
534.1021368822284,551.65,569.1978631177716
544.7959150461794,557.65,570.5040849538206
538.0109630201316,552.6,567.1890369798684
533.1383887637171,549.4,565.6616112362829
535.7389384379716,551.0,566.2610615620284
538.2692527604981,551.05,563.8307472395018
