L,M,H
486.89353105283294,499.65,512.406468947167
585.4029588388952,602.3,619.1970411611047
583.4960679947832,596.85,610.2039320052169
585.6050322428756,601.5,617.3949677571244
581.4027474601259,599.6,617.7972525398742
581.8385054043262,598.7,615.5614945956739
578.406267714246,597.15,615.8937322857539
578.4803866850049,597.1,615.7196133149952
579.8982289682991,598.25,616.6017710317009
586.1285281385913,601.45,616.7714718614088
579.4025127214492,599.3,619.1974872785507
578.432123578628,597.95,617.4678764213721
583.2316945707191,601.2,619.168305429281
584.9334971344864,598.5,612.0665028655136
582.5582622299544,599.65,616.7417377700456
581.0259777606728,601.8,622.5740222393271
582.1312906101856,601.85,621.5687093898144
575.6723541605938,599.65,623.6276458394061
585.511798644782,600.55,615.588201355218
581.3351169392098,599.4,617.4648830607902
580.4780784891735,598.85,617.2219215108265
581.5824945322404,599.3,617.0175054677595
583.4014067002277,602.95,622.4985932997724
577.7946562602267,598.85,619.9053437397733
581.4459800046859,598.55,615.654019995314
578.7839590798692,597.65,616.5160409201308
583.5643200285814,602.15,620.7356799714186
579.3965177145843,599.5,619.6034822854157
579.967141312797,600.45,620.9328586872031
576.7161485768125,595.75,614.7838514231875
581.7548286591514,600.65,619.5451713408486
576.6218227344912,598.95,621.2781772655089
580.4487500411177,599.45,618.4512499588824
577.2757821868204,598.45,619.6242178131797
579.9479509180024,601.3,622.6520490819975
582.0495700291106,602.4,622.7504299708894
587.2930016325689,602.3,617.306998367431
581.8229726124187,599.55,617.2770273875813
579.4185275997853,598.3,617.1814724002146
581.0749559342406,602.35,623.6250440657594
580.6750965999811,596.85,613.024903400019
578.9644758029593,597.35,615.7355241970407
582.5046201452643,600.9,619.2953798547356
581.3843813526618,600.6,619.8156186473383
580.7050538707875,599.5,618.2949461292125
584.9060010289231,602.4,619.8939989710768
582.8664868611113,602.95,623.0335131388888
582.2188267324135,600.8,619.3811732675864
582.3470058207536,600.3,618.2529941792463
581.1071037063265,598.7,616.2928962936736
584.5840312130808,601.5,618.4159687869192
578.5048857434041,595.9,613.2951142565959
577.751115518224,596.8,615.8488844817759
584.579247333584,597.6,610.620752666416
586.570467677926,602.5,618.429532322074
579.9724683161639,599.6,619.2275316838361
584.3639423780372,599.15,613.9360576219627
577.7792989059442,596.75,615.7207010940558
577.419496926414,596.9,616.3805030735859
583.6751642343621,600.8,617.9248357656378
576.5982192649593,594.85,613.1017807350407
579.6587665141592,600.9,622.1412334858408
583.465143269004,601.7,619.9348567309961
586.0248888186134,605.7,625.3751111813867
576.348521907062,595.8,615.2514780929379
576.0254053220305,595.3,614.5745946779695
578.7948369435042,598.65,618.5051630564958
585.869863490861,604.55,623.2301365091389
579.7165886526359,599.3,618.883411347364
576.6856075168462,595.8,614.9143924831537
581.3408615862135,602.0,622.6591384137865
583.0713374090567,602.1,621.1286625909433
581.5264586481231,601.45,621.373541351877
580.3559299551184,600.8,621.2440700448815
584.2814305683725,599.1,613.9185694316276
583.3405968063134,603.95,624.5594031936866
584.3026612628094,602.15,619.9973387371906
579.9319385030485,599.25,618.5680614969515
582.4376455545843,600.15,617.8623544454157
582.544936554831,602.05,621.5550634451689
584.6684685697232,600.7,616.7315314302768
579.9683103665595,598.05,616.1316896334404
582.7250896702433,600.15,617.5749103297567
583.2281782773956,599.45,615.6718217226045
583.7024273751504,599.15,614.5975726248496
585.673296353012,603.1,620.526703646988
580.4220637643493,599.9,619.3779362356506
574.1693218333302,594.15,614.1306781666698
576.6213434565159,599.1,621.5786565434842
573.2220278791211,596.25,619.2779721208789
582.8857733601325,602.75,622.6142266398675
578.5135109927282,595.9,613.2864890072717
585.8504006461712,601.45,617.0495993538289
577.6572856195882,599.1,620.5427143804119
580.4943534953982,598.65,616.8056465046018
585.1192437175056,599.4,613.6807562824944
581.0609552875634,597.6,614.1390447124367
578.6011551595514,593.75,608.8988448404486
585.2242777932328,602.1,618.9757222067673
584.258579871383,601.3,618.341420128617
580.4148972391142,596.35,612.2851027608858
