L,M,H
487.1287727508344,499.8,512.4712272491656
595.7723925114146,614.35,632.9276074885854
596.1596703321585,618.0,639.8403296678415
596.9921804789064,614.9,632.8078195210935
594.8430900900688,615.65,636.4569099099311
598.4178184035757,617.35,636.2821815964244
596.9792889402713,619.2,641.4207110597288
602.7609364792936,620.7,638.6390635207065
595.3340423497583,623.15,650.9659576502416
604.3325092704747,620.85,637.3674907295253
602.13480833179,617.2,632.26519166821
610.7434655507388,630.45,650.1565344492612
599.9399216952123,621.65,643.3600783047876
601.2509644192922,618.1,634.9490355807078
596.2576803461363,617.9,639.5423196538636
599.4179737441767,616.1,632.7820262558233
600.9093606315897,619.6,638.2906393684103
604.1244668336277,619.95,635.7755331663724
602.0980770246642,620.3,638.5019229753357
594.8472582261802,618.1,641.3527417738198
595.8291808312989,611.15,626.470819168701
593.3593696369935,614.3,635.2406303630064
600.022512670509,620.0,639.977487329491
600.8430288592168,620.75,640.6569711407832
595.797422851591,615.2,634.6025771484091
598.370887989329,621.4,644.4291120106709
602.1431961688289,619.6,637.0568038311711
603.996899597384,616.9,629.803100402616
605.7165633224209,620.5,635.2834366775791
600.6997023835886,617.5,634.3002976164114
592.8964723222535,613.45,634.0035276777465
591.9441939782354,612.4,632.8558060217646
596.2766291007472,615.65,635.0233708992528
605.9732260406818,621.3,636.6267739593181
598.6670971750754,621.25,643.8329028249246
605.3633098983375,619.35,633.3366901016625
600.8676249427267,617.1,633.3323750572733
599.6100485213119,621.25,642.8899514786881
597.4302320125664,612.3,627.1697679874335
605.4913533655816,617.35,629.2086466344184
604.6132508471862,619.7,634.7867491528139
599.2750879045755,617.05,634.8249120954245
596.6785058082291,614.95,633.221494191771
603.5706848313808,621.75,639.9293151686192
598.6597605489573,616.2,633.7402394510428
599.0020549102101,617.25,635.4979450897899
598.3913705038499,613.75,629.1086294961501
599.418359056153,622.15,644.881640943847
600.3398238941224,621.35,642.3601761058776
602.4015670215273,619.95,637.4984329784728
591.816417167265,611.3,630.783582832735
595.1956061592841,616.25,637.3043938407159
601.8153446459576,618.1,634.3846553540425
589.2003401386779,611.25,633.2996598613221
602.1430981998724,622.25,642.3569018001276
595.4087032661522,614.65,633.8912967338478
608.7546014296221,623.15,637.5453985703779
599.4363144786645,618.35,637.2636855213356
602.7881581608967,619.05,635.3118418391032
600.7891336434185,619.2,637.6108663565816
604.1908433586821,620.85,637.509156641318
600.044502352615,617.1,634.155497647385
602.2387995563982,618.65,635.0612004436017
597.9621268105419,617.85,637.7378731894581
596.5041670922712,616.9,637.2958329077287
594.799406184149,615.85,636.900593815851
593.758353051822,616.65,639.5416469481779
597.4399216952123,619.15,640.8600783047876
593.0212862362522,616.5,639.9787137637478
600.3972828093231,618.8,637.2027171906768
603.4174507130074,620.6,637.7825492869927
602.6028904148682,619.9,637.1971095851318
604.2404234177848,620.3,636.3595765822151
599.63866388614,618.5,637.36133611386
604.9750173370396,623.0,641.0249826629604
594.2404197260557,609.25,624.2595802739443
601.0780686793013,616.25,631.4219313206987
602.4159429240127,622.95,643.4840570759874
596.4173106173693,614.75,633.0826893826307
601.1120625564379,616.65,632.1879374435621
599.7141326715567,620.05,640.3858673284432
597.0744658189326,617.55,638.0255341810673
597.3809880829598,615.8,634.2190119170401
601.9161964865507,615.8,629.6838035134492
596.825141509939,616.7,636.574858490061
601.4331743009777,618.9,636.3668256990222
599.3473278324299,613.85,628.3526721675702
605.9946482673888,625.15,644.3053517326111
603.0701229306347,623.0,642.9298770693653
602.8524090052932,622.05,641.2475909947067
590.6075633680488,612.75,634.8924366319512
602.943925611683,620.85,638.7560743883171
598.9203471335276,613.9,628.8796528664724
602.5457170823487,618.6,634.6542829176514
602.5077478880216,623.8,645.0922521119783
597.6805502482875,614.4,631.1194497517124
602.7017731611359,616.8,630.898226838864
602.7242496950927,622.3,641.8757503049072
599.971386281016,624.1,648.2286137189841
596.8659098089453,614.85,632.8340901910548
592.392826265976,614.7,637.007173734024
