L,M,H
484.2224520543186,499.8,515.3775479456814
564.9838741228091,580.65,596.3161258771909
557.1467057067798,576.5,595.8532942932202
571.0550008199399,586.3,601.54499918006
557.1019894949096,575.95,594.7980105050905
560.9460670791441,579.7,598.453932920856
563.797660978685,580.9,598.0023390213149
569.5048394651757,585.0,600.4951605348243
569.8522657854311,585.85,601.847734214569
564.6422363705548,584.45,604.2577636294453
557.4792787651122,578.0,598.5207212348878
559.4122577535921,577.15,594.8877422464078
560.1441233396605,576.1,592.0558766603395
569.3134926989887,587.65,605.9865073010112
560.8066278291594,577.4,593.9933721708405
559.2270965799656,579.05,598.8729034200343
560.4284144182446,582.85,605.2715855817554
551.0272074121491,576.65,602.2727925878509
567.8429020152558,580.35,592.8570979847442
557.4330637270941,580.1,602.7669362729059
557.2508736764333,575.85,594.4491263235667
562.7826607308732,582.4,602.0173392691268
555.7206796223285,577.35,598.9793203776716
562.3965003061946,582.4,602.4034996938053
559.7663138614753,579.45,599.1336861385248
565.7273357385864,582.45,599.1726642614137
560.8051318934685,581.75,602.6948681065315
566.2638683439434,581.85,597.4361316560567
564.0974454936311,577.8,591.5025545063688
560.8952253594731,578.7,596.504774640527
562.8346063190788,581.6,600.3653936809212
559.300375943392,579.25,599.199624056608
561.5622385952341,578.0,594.4377614047659
563.8104788048879,584.8,605.789521195112
557.9651802024696,573.85,589.7348197975305
559.727323514554,576.0,592.272676485446
560.3460264678876,577.65,594.9539735321124
559.327314951698,578.9,598.472685048302
565.0055284061115,584.9,604.7944715938885
562.0384705228955,580.15,598.2615294771044
563.6441723023055,581.45,599.2558276976946
565.8861430534281,581.95,598.013856946572
565.3587802554174,583.15,600.9412197445826
564.6401630059017,578.75,592.8598369940983
564.6576744447267,579.15,593.6423255552733
562.8005376421773,581.4,599.9994623578226
565.2635352528317,583.45,601.6364647471684
556.1040987540943,577.45,598.7959012459058
560.255120378144,579.05,597.8448796218559
563.769802559483,581.75,599.730197440517
559.6638796072527,579.2,598.7361203927474
565.2445660732626,582.5,599.7554339267374
560.0652801367223,580.1,600.1347198632777
563.5758047395569,581.05,598.524195260443
555.0637450114049,573.7,592.3362549885952
558.284818469133,579.7,601.1151815308671
558.9837138256067,581.25,603.5162861743933
564.2518940481036,580.75,597.2481059518964
563.9009202713781,580.2,596.499079728622
564.4604498328217,581.8,599.1395501671782
558.1488019627864,573.8,589.4511980372135
564.4656753681642,582.4,600.3343246318358
564.1815310082518,582.6,601.0184689917483
559.7391653561015,578.55,597.3608346438984
558.2052363198676,577.3,596.3947636801323
561.1069118637896,579.55,597.9930881362103
559.801197647736,576.5,593.198802352264
557.3017402094737,578.85,600.3982597905264
562.2658521490318,580.0,597.7341478509682
564.8080664242601,581.85,598.8919335757399
570.5440675694215,586.35,602.1559324305786
566.882867459194,588.05,609.2171325408059
556.5066873465313,573.7,590.8933126534688
559.7071440144429,581.75,603.7928559855571
564.7943829087566,582.6,600.4056170912435
563.3357452232697,583.95,604.5642547767304
565.0023811211204,581.8,598.5976188788795
565.755289230109,583.95,602.144710769891
561.1869154765627,580.3,599.4130845234372
558.2991467825282,572.95,587.6008532174719
560.7394428578519,578.15,595.560557142148
558.7720564180971,579.9,601.0279435819028
575.0681064844207,586.45,597.8318935155794
555.6478814646034,576.3,596.9521185353965
559.4891732078227,581.2,602.9108267921774
557.7723475430683,574.15,590.5276524569316
558.3204053286241,574.85,591.3795946713759
555.3313623395456,579.15,602.9686376604543
557.4256243149802,579.95,602.4743756850199
564.9922407177219,584.65,604.3077592822781
571.3479016205525,585.05,598.7520983794474
564.5295883526582,585.3,606.0704116473418
563.0239439666701,579.3,595.5760560333298
558.0487500411145,577.05,596.0512499588854
556.8064876240339,575.3,593.793512375966
564.6851273462402,585.2,605.7148726537599
568.7778977217125,580.1,591.4221022782875
562.1806733016908,580.3,598.4193266983091
566.6984568636179,582.9,599.101543136382
562.0031748698352,580.9,599.7968251301647
556.0984234794005,578.3,600.5015765205994
