L,M,H
489.73949041229963,504.85,519.9605095877004
757.6392029177334,774.2,790.7607970822667
749.7038816225354,771.6,793.4961183774647
753.6479975196364,773.0,792.3520024803636
754.9393479396786,775.95,796.9606520603215
752.1636353791326,773.15,794.1363646208673
756.2858544500442,774.85,793.4141455499558
749.6866775583685,773.15,796.6133224416315
750.8623150894933,774.1,797.3376849105067
751.9446629320078,770.45,788.9553370679923
751.0559263007036,773.2,795.3440736992965
752.209766950432,773.45,794.6902330495681
749.9820246296908,772.8,795.6179753703091
750.1686164382749,772.25,794.3313835617251
758.006322987935,775.4,792.7936770120649
755.5471867496617,771.1,786.6528132503383
752.6372969590342,773.8,794.9627030409657
756.4701294246346,775.4,794.3298705753654
751.3746120148606,769.9,788.4253879851393
755.8868462445258,776.8,797.7131537554741
752.6282591339498,773.05,793.4717408660501
753.6426106581596,773.1,792.5573893418405
750.8461960016986,771.55,792.2538039983014
754.3877080141974,778.8,803.2122919858025
753.2923188664936,773.15,793.0076811335064
755.8028738005406,773.2,790.5971261994595
752.8385796752116,773.75,794.6614203247884
746.7235355537208,767.85,788.9764644462792
755.940016295499,774.35,792.759983704501
751.5060578788091,772.55,793.5939421211908
756.2483618998095,773.8,791.3516381001904
752.7870485597385,776.15,799.5129514402614
756.8945682816768,779.45,802.0054317183233
747.3701045670263,770.8,794.2298954329736
751.2520472504013,771.4,791.5479527495986
749.9790799453178,771.5,793.0209200546822
749.662152217633,772.8,795.9378477823669
752.5060275966948,774.9,797.2939724033051
745.8558864271313,768.15,790.4441135728687
746.8918874082058,769.7,792.5081125917943
747.3667996136326,770.35,793.3332003863675
758.0379328852109,774.1,790.1620671147891
760.6544771362187,778.8,796.9455228637812
747.2928582468523,770.4,793.5071417531476
758.9110247727303,777.5,796.0889752272697
755.4910347927969,773.9,792.3089652072031
749.8638375884202,772.35,794.8361624115798
748.4810347941115,772.35,796.2189652058886
755.598816609479,772.5,789.401183390521
755.401338243089,775.95,796.4986617569111
754.4860934818528,772.65,790.8139065181472
755.6531656336225,775.0,794.3468343663775
754.5954551144893,772.75,790.9045448855107
748.8967851515586,771.45,794.0032148484415
752.3047917189332,772.65,792.9952082810668
754.680973654869,774.4,794.1190263451309
746.1030453688464,771.55,796.9969546311535
750.9248107978983,775.7,800.4751892021018
751.1511155182257,770.2,789.2488844817744
751.2944203377843,773.7,796.1055796622157
755.2761926130123,776.5,797.7238073869877
749.8599915397651,773.5,797.1400084602349
758.2497893270885,776.05,793.8502106729114
754.1207302665994,774.25,794.3792697334006
758.7913396656971,775.25,791.7086603343029
757.2170289890005,776.0,794.7829710109995
751.5368430199597,774.25,796.9631569800403
754.674432563476,773.95,793.2255674365241
745.89483526187,770.1,794.3051647381301
752.4420242113896,772.35,792.2579757886105
752.5330179179784,774.55,796.5669820820215
747.5683801256264,770.75,793.9316198743736
753.2235980393255,774.4,795.5764019606745
758.0128434105798,772.8,787.5871565894201
745.17867677067,767.7,790.2213232293301
752.7437051253204,773.2,793.6562948746797
758.7971266740235,776.2,793.6028733259766
750.0472843279896,768.0,785.9527156720104
758.1929743070366,776.7,795.2070256929635
750.7066523911549,772.5,794.2933476088451
747.5197657988243,770.15,792.7802342011756
753.208096799003,774.2,795.1919032009971
750.2196857533102,773.45,796.6803142466899
754.383680263616,774.0,793.616319736384
749.8087352905086,772.7,795.5912647094915
749.7948043185935,771.45,793.1051956814066
748.343781127399,769.05,789.7562188726009
755.3982667467761,774.15,792.9017332532238
752.1560482938146,772.2,792.2439517061855
751.3354952358834,771.25,791.1645047641166
752.9386741335504,772.7,792.4613258664497
752.8434444131266,776.3,799.7565555868733
745.5626116678397,768.65,791.7373883321602
754.5855819202144,775.4,796.2144180797856
757.247997151674,774.1,790.9520028483261
760.4578679721186,776.5,792.5421320278814
750.8099521169917,770.65,790.4900478830083
751.9138052168317,774.0,796.0861947831683
753.2602240763489,772.45,791.6397759236512
753.2989083229651,776.2,799.101091677035
753.3912589182117,771.7,790.0087410817883
